account_id,merchant_id,direction,amount_cents,txn_date
46507,3587,D,57208,2025-03-13
2564,3878,D,20224,2025-03-15
161304,,C,282964,2025-03-11
112077,3093,D,21188,2025-03-12
141811,3984,D,20164,2025-03-15
190544,3748,D,14587,2025-03-13
90521,3515,D,70171,2025-03-16
156167,3188,D,27716,2025-03-12
112094,3412,D,9217,2025-03-11
61923,3397,D,63331,2025-03-12
10109,,C,4426,2025-03-15
197250,3433,D,27125,2025-03-16
101939,,C,2774,2025-03-10
65970,3910,D,16752,2025-03-16
21055,3222,D,39988,2025-03-14
157622,3982,D,30773,2025-03-13
149016,3778,D,70648,2025-03-16
97768,3918,D,56368,2025-03-16
165566,3648,D,4687,2025-03-15
151847,3643,D,293,2025-03-16
179056,3820,D,70117,2025-03-16
118347,3216,D,51490,2025-03-12
24985,,C,293165,2025-03-14
185448,,C,4205,2025-03-11
21950,3052,D,28601,2025-03-15
129120,3485,D,27138,2025-03-10
105918,3697,D,10844,2025-03-15
44394,3247,D,51529,2025-03-14
18093,3576,D,58181,2025-03-11
14925,3709,D,20929,2025-03-13
73111,3270,D,34320,2025-03-13
42422,3861,D,9440,2025-03-13
14828,3636,D,19848,2025-03-14
37173,,C,2455,2025-03-16
148091,,C,344,2025-03-10
80821,3269,D,52932,2025-03-10
100350,3409,X,19422,2025-03-13
178604,3109,D,36500,2025-03-16
26229,3263,D,31712,2025-03-11
116014,3099,D,45710,2025-03-12
151404,3059,D,13826,2025-03-13
27736,3594,D,1124,2025-03-14
152114,3275,D,37249,2025-03-13
41000,3701,D,36945,2025-03-13
25630,3086,D,66319,2025-03-14
156048,3130,D,26954,2025-03-14
5293,3317,D,46301,2025-03-11
17329,3608,D,68179,2025-03-10
159567,3711,D,42101,2025-03-16
55774,3616,D,46430,2025-03-13
73244,,C,4806,2025-03-15
67391,3816,D,21029,2025-03-16
51790,3081,D,11401,2025-03-12
169520,3539,D,71790,2025-03-10
54492,3158,D,3225,2025-03-15
2009,3105,D,69500,2025-03-10
103545,3396,D,64649,2025-03-11
102997,3170,D,32335,2025-03-14
169714,3901,D,43612,2025-03-14
177705,3941,D,-2512,2025-03-13
111038,3131,D,32130,2025-03-12
199114,3460,D,31534,2025-03-13
174660,3412,D,73691,2025-03-11
11676,3264,D,15047,2025-03-16
130442,,C,14284,2025-03-15
119729,,C,347849,2025-03-14
15970,3691,D,36087,2025-03-15
197193,3318,D,62427,2025-03-15
44802,,C,1157,2025-03-12
99416,3877,D,31334,2025-03-12
127491,3553,D,26941,2025-03-10
118020,3470,D,55731,2025-03-13
138025,3279,D,14398,2025-03-16
52645,,C,407691,2025-03-14
170003,3993,D,25464,2025-03-13
179329,3445,D,12764,2025-03-12
74713,3763,D,45498,2025-03-10
46886,,C,20766,2025-03-14
28162,3691,D,61221,2025-03-12
53860,3905,D,64494,2025-03-10
90481,3992,D,55536,2025-03-10
38473,3205,D,16654,2025-03-10
139029,3840,D,14322,2025-03-15
84980,,C,2364,2025-03-12
50018,3709,D,2454,2025-03-12
104328,3385,D,52710,2025-03-10
186683,3351,D,12883,2025-03-13
115582,3587,D,48675,2025-03-13
82145,3134,D,70834,2025-03-12
187688,3952,D,51888,2025-03-11
96564,3533,D,18334,2025-03-15
129564,,C,20790,2025-03-16
180556,3341,D,51400,2025-03-15
122981,3934,D,53551,2025-03-12
123506,3141,D,27751,2025-03-13
158198,3880,D,65882,2025-03-11
162122,,C,3402,2025-03-13
162510,3692,D,30851,2025-03-11
100869,3502,D,30482,2025-03-15
21508,3728,D,61787,2025-03-10
167535,,C,1787,2025-03-16
58330,,C,18317,2025-03-15
141853,3115,D,46289,2025-03-12
44271,3079,D,4760,2025-03-11
128676,3251,D,22832,2025-03-10
7048,3247,D,37683,2025-03-10
171879,3850,D,50541,2025-03-14
193925,3135,D,3481,2025-03-15
81858,3164,D,73017,2025-03-12
50555,,C,383315,2025-03-16
110327,3792,D,33157,2025-03-12
178035,3790,D,53924,2025-03-13
102494,3173,D,28620,2025-03-12
154217,3683,D,23965,2025-03-16
56345,3791,D,17759,2025-03-11
43858,,C,723,2025-03-16
187175,3720,D,61799,2025-03-12
49939,3104,D,24972,2025-03-12
188080,3071,D,50495,2025-03-13
136648,3650,D,18384,2025-03-13
185977,3781,D,25383,2025-03-10
137464,3398,D,26741,2025-03-15
113317,3913,D,55414,2025-03-15
184338,3061,D,36262,2025-03-13
90179,3610,D,58472,2025-03-15
156856,3504,D,28557,2025-03-16
178785,3513,D,436,2025-03-12
176213,3086,D,53420,2025-03-12
19040,3194,D,53294,2025-03-14
141216,3352,D,50768,2025-03-13
156868,,C,10524,2025-03-16
3897,3565,D,31850,2025-03-14
81798,3500,D,10776,2025-03-16
134474,3140,D,38655,2025-03-15
130664,,C,576,2025-03-15
126048,3689,D,26424,2025-03-15
148143,,C,349923,2025-03-16
85104,3399,D,6483,2025-03-13
99346,3484,D,68984,2025-03-15
103799,3121,D,7981,2025-03-10
118575,3500,D,57254,2025-03-16
135935,3621,D,40082,2025-03-11
55276,3207,D,6382,2025-03-15
184712,,C,3955,2025-03-11
87787,3291,D,72114,2025-03-13
65432,3647,D,58185,2025-03-15
174572,3675,D,19511,2025-03-11
10623,,C,6516,2025-03-14
145204,,C,326018,2025-03-12
190922,3225,D,416,2025-03-14
19792,3045,D,68781,2025-03-16
133649,,C,22030,2025-03-10
140804,3666,D,26571,2025-03-14
12822,,C,925,2025-03-15
49143,3946,D,28146,2025-03-16
44655,3901,D,3401,2025-03-16
139010,3367,D,66647,2025-03-12
164600,3250,D,42215,2025-03-15
67907,,C,0,2025-03-14
135453,3919,D,62877,2025-03-12
7221,3409,D,29217,2025-03-14
171116,,C,204733,2025-03-11
92445,3437,D,5427,2025-03-13
178528,3213,D,7193,2025-03-11
188269,3091,D,58611,2025-03-13
163375,3547,D,70538,2025-03-15
173442,3249,D,1271,2025-03-13
167950,,C,1661,2025-03-13
44534,,C,130911,2025-03-13
187217,,C,24329,2025-03-11
144729,3095,D,55525,2025-03-16
188024,3867,D,22680,2025-03-11
185681,3903,D,49361,2025-03-16
95025,3367,D,36449,2025-03-16
77006,3558,D,63190,2025-03-11
42472,,C,3644,2025-03-11
101119,3805,D,3473,2025-03-14
105058,3713,D,66979,2025-03-11
36879,3892,D,43077,2025-03-16
170484,3463,D,17187,2025-03-13
190272,3201,D,54950,2025-03-16
194903,3597,D,6545,2025-03-13
172472,3393,D,21545,2025-03-10
153133,,C,15727,2025-03-11
28269,3160,D,20152,2025-03-11
198422,3980,D,19093,2025-03-12
170224,3780,D,60740,2025-03-12
105105,,C,290522,2025-03-13
110172,3993,D,9118,2025-03-16
95176,3936,D,67042,2025-03-14
152325,3838,D,57294,2025-03-16
79723,3104,D,10433,2025-03-13
63770,,C,1286,2025-03-15
26226,3275,D,32380,2025-03-12
86888,3617,D,20061,2025-03-11
101347,,C,309111,2025-03-13
92341,3071,D,38652,2025-03-15
17715,,C,6251,2025-03-11
19013,,C,307300,2025-03-12
70041,3408,D,54127,2025-03-13
155998,3374,D,16506,2025-03-13
80481,3001,D,45612,2025-03-14
107362,3281,D,31526,2025-03-11
38972,3687,D,2617,2025-03-15
144485,3029,D,64091,2025-03-10
151201,3996,D,70730,2025-03-13
200655,3344,D,8332,2025-03-10
92582,3297,D,61891,2025-03-15
120268,,C,53551,2025-03-12
165285,3541,D,14872,2025-03-16
47169,3478,D,58560,2025-03-11
86404,3217,D,6116,2025-03-14
119315,,C,0,2025-03-11
199264,3582,D,12036,2025-03-14
191187,,C,1104,2025-03-15
20197,3238,D,18781,2025-03-14
33210,3303,D,67292,2025-03-13
56670,3809,D,39944,2025-03-13
139585,3408,D,69286,2025-03-11
97142,3953,D,42028,2025-03-10
35854,3711,D,48191,2025-03-15
124570,3070,D,52430,2025-03-16
90553,,C,686,2025-03-12
156117,3222,D,29565,2025-03-13
72971,3748,D,61090,2025-03-12
67829,3880,D,59051,2025-03-16
36454,,C,218349,2025-03-13
36641,3117,D,5609,2025-03-14
15313,3723,D,14919,2025-03-11
133924,3663,D,45179,2025-03-16
20680,3899,D,52580,2025-03-15
195269,,C,2262,2025-03-11
178040,3810,D,71677,2025-03-13
40145,3727,D,28074,2025-03-10
57926,,C,1687,2025-03-14
177881,3777,D,26296,2025-03-16
38810,3438,D,12237,2025-03-14
17416,3127,D,47734,2025-03-12
5184,3152,D,35567,2025-03-11
174634,3487,D,33116,2025-03-13
198081,3856,D,22032,2025-03-11
47882,3499,D,57125,2025-03-16
46884,,C,15861,2025-03-16
180239,,C,270330,2025-03-10
195739,3419,D,25288,2025-03-16
170493,3569,D,11661,2025-03-16
109131,,C,284659,2025-03-13
151200,3178,D,58173,2025-03-14
168979,3025,D,58572,2025-03-12
149293,3740,D,29687,2025-03-16
177143,3101,D,56519,2025-03-14
121280,3410,D,64040,2025-03-11
41279,3615,D,11604,2025-03-16
109525,,C,4036,2025-03-10
110684,3088,B,36811,2025-03-11
2576,3794,D,9993,2025-03-14
180645,3176,D,9411,2025-03-14
169283,3226,D,72536,2025-03-14
48837,3101,D,24696,2025-03-15
54977,3856,D,45749,2025-03-15
129151,3056,D,18427,2025-03-15
197300,3875,D,16151,2025-03-14
103245,3717,D,66852,2025-03-12
34330,3355,D,68077,2025-03-10
54387,,C,315137,2025-03-11
39066,,C,3507,2025-03-15
14886,,C,166854,2025-03-14
33507,,C,14654,2025-03-10
161924,3144,D,58025,2025-03-13
5003,3425,D,966,2025-03-12
16983,,C,4435,2025-03-14
122078,3997,D,9010,2025-03-11
86773,3288,D,26944,2025-03-11
89717,,C,9551,2025-03-11
55520,3735,D,56848,2025-03-13
59842,3711,D,30702,2025-03-14
153487,3587,D,5615,2025-03-13
145904,3627,D,26053,2025-03-16
116213,3582,D,66193,2025-03-13
103636,3157,D,28692,2025-03-16
129228,3162,D,46438,2025-03-13
163852,3090,D,73013,2025-03-11
165032,,C,8925,2025-03-15
177160,3163,D,14568,2025-03-15
105593,3672,D,21078,2025-03-14
92549,3413,D,68869,2025-03-14
68645,3162,D,55258,2025-03-10
36312,3250,D,49154,2025-03-16
98077,3439,D,24931,2025-03-15
54000,3111,D,53042,2025-03-14
177080,,C,1366,2025-03-14
51677,3277,D,49062,2025-03-13
124161,3511,D,2589,2025-03-10
152182,,C,1262,2025-03-12
56340,3767,D,8789,2025-03-10
102738,3401,D,14267,2025-03-12
123399,3914,D,32469,2025-03-12
73770,3207,D,20163,2025-03-16
154302,3239,D,17619,2025-03-10
28728,3712,D,59218,2025-03-10
92961,3381,D,67935,2025-03-11
59972,,C,266966,2025-03-15
