account_id,merchant_id,direction,amount_cents,txn_date
6477,3055,D,47359,2025-03-24
17699,,C,8156,2025-03-26
19046,3275,D,17896,2025-03-26
2242,,C,10821,2025-03-28
9235,3258,D,72173,2025-03-28
10858,3320,D,11293,2025-03-27
19959,3273,D,45527,2025-03-27
14847,3406,D,28907,2025-03-29
11259,3447,D,70744,2025-03-24
16241,3036,D,69030,2025-03-24
5441,3427,D,11398,2025-03-27
20820,,C,12833,2025-03-25
19768,3253,D,26760,2025-03-25
10920,,C,4732,2025-03-27
2116,3231,D,44844,2025-03-24
13532,,C,371986,2025-03-29
20204,3241,D,26934,2025-03-25
19658,3164,D,73215,2025-03-28
9156,3229,D,10233,2025-03-26
8417,3367,D,2327,2025-03-25
18980,3315,D,11816,2025-03-24
4536,,C,0,2025-03-29
2060,3246,D,31520,2025-03-27
8407,,C,116509,2025-03-28
9888,3102,B,12311,2025-03-25
5015,,C,5522,2025-03-25
16715,3017,D,54153,2025-03-27
3818,3234,D,43586,2025-03-27
6504,3276,D,28366,2025-03-24
16872,3206,D,49619,2025-03-26
20334,3280,D,23835,2025-03-29
4205,3117,D,74230,2025-03-26
12901,,C,3015,2025-03-27
11671,3465,D,35640,2025-03-24
9016,3234,D,53690,2025-03-27
7884,3207,D,62645,2025-03-25
9626,,C,57497,2025-03-26
7902,3481,D,71608,2025-03-30
3423,,C,59406,2025-03-26
5616,3256,D,35872,2025-03-28
15632,,C,0,2025-03-25
19078,3206,D,73559,2025-03-25
16208,3004,Z,26580,2025-03-28
15967,3198,D,5065,2025-03-28
19076,,C,17425,2025-03-26
14394,3383,D,21266,2025-03-29
5178,3339,D,68102,2025-03-26
20098,3174,D,39471,2025-03-29
6427,3408,D,54894,2025-03-28
18748,3230,D,56143,2025-03-29
10344,3480,D,69205,2025-03-29
12041,3274,D,30650,2025-03-25
10341,3493,D,15201,2025-03-25
10308,,C,4222,2025-03-27
10330,3090,D,14287,2025-03-29
5057,3082,D,40379,2025-03-28
16329,,C,946,2025-03-27
4939,3165,D,26479,2025-03-29
2518,3406,D,2753,2025-03-24
6255,3297,D,1847,2025-03-27
4128,3009,D,12160,2025-03-27
16110,,C,4258,2025-03-26
2616,3118,D,24111,2025-03-28
17980,3066,B,33269,2025-03-28
9399,3205,D,41641,2025-03-26
21679,3456,D,43497,2025-03-24
14873,3110,D,40195,2025-03-28
6347,3183,D,40947,2025-03-28
13318,3051,D,-5853,2025-03-27
11720,3405,D,-8948,2025-03-27
10365,3060,D,58194,2025-03-27
13316,3307,D,10224,2025-03-24
4130,3362,D,70516,2025-03-27
2133,3175,D,9157,2025-03-24
14526,3052,D,73299,2025-03-24
16917,3410,D,71933,2025-03-25
5339,3224,D,58287,2025-03-30
21371,3171,D,29588,2025-03-24
21605,3464,D,46660,2025-03-25
9630,3196,D,15581,2025-03-28
10826,,C,0,2025-03-24
14184,,C,55521,2025-03-28
21395,3473,D,55602,2025-03-29
16418,,C,23624,2025-03-24
21003,3087,Z,16329,2025-03-28
4844,,C,9269,2025-03-26
12569,3285,D,26729,2025-03-25
4523,3075,D,72470,2025-03-25
7844,3472,D,46264,2025-03-27
18439,3333,D,43462,2025-03-25
6711,3406,D,3375,2025-03-24
3943,3177,D,4064,2025-03-26
2935,3476,D,7008,2025-03-27
3479,3035,D,53555,2025-03-30
19398,3034,D,-3158,2025-03-29
2749,3268,D,49301,2025-03-28
12513,3136,D,6140,2025-03-30
2033,3288,D,26238,2025-03-28
20031,3416,D,74999,2025-03-27
5750,3126,D,44850,2025-03-29
17719,3364,D,38767,2025-03-29
5994,3169,D,46232,2025-03-28
8378,,C,205517,2025-03-24
14526,3388,D,-25,2025-03-25
16368,3468,D,8928,2025-03-26
10520,3311,D,52619,2025-03-27
17166,3401,D,47049,2025-03-25
7862,3177,D,2062,2025-03-24
13584,3140,D,10408,2025-03-26
3287,3287,D,9496,2025-03-28
3552,3250,D,35761,2025-03-28
3040,3049,D,19980,2025-03-25
15951,,C,364955,2025-03-28
13378,3333,D,57351,2025-03-27
8519,3469,D,72243,2025-03-28
4742,3251,D,8791,2025-03-28
12466,3215,D,2724,2025-03-30
12754,3468,D,12771,2025-03-30
9035,,C,1515,2025-03-30
11787,,C,9186,2025-03-28
6005,3012,D,65848,2025-03-26
5096,3344,D,2076,2025-03-27
3639,3348,D,69207,2025-03-24
21447,,C,1336,2025-03-25
8169,3471,D,66196,2025-03-26
19868,3420,D,4316,2025-03-30
8593,3267,D,59000,2025-03-25
7543,3393,D,11258,2025-03-24
19151,3039,D,36670,2025-03-30
11378,3129,D,35268,2025-03-28
13141,3050,D,49771,2025-03-30
6781,3444,D,6710,2025-03-28
9425,,C,337013,2025-03-24
21258,3452,D,34559,2025-03-24
6449,3306,D,56935,2025-03-26
15598,3267,D,70180,2025-03-25
20937,3270,D,4028,2025-03-25
18476,,C,334557,2025-03-24
6399,3293,D,5436,2025-03-28
20087,3403,D,38637,2025-03-28
12012,3271,D,1948,2025-03-25
4332,3464,D,17469,2025-03-30
3677,,C,4905,2025-03-28
12520,3182,D,49552,2025-03-26
6353,,C,2220,2025-03-27
14940,3185,D,40969,2025-03-27
14166,,C,124592,2025-03-29
19224,3346,D,13321,2025-03-30
5267,3341,D,33085,2025-03-24
3281,,C,10241,2025-03-24
8966,3110,D,52784,2025-03-28
14570,3369,Z,14213,2025-03-29
5531,3226,D,49633,2025-03-29
12103,,C,1202,2025-03-30
11540,3186,D,54980,2025-03-25
4585,3197,D,2379,2025-03-28
11884,,C,337522,2025-03-25
18137,3063,D,35265,2025-03-28
3622,,C,17400,2025-03-30
11014,3279,D,15538,2025-03-25
14132,3214,D,25391,2025-03-28
5217,,C,0,2025-03-29
14993,3064,D,43108,2025-03-25
7017,,C,438331,2025-03-28
18956,,C,2036,2025-03-30
11241,3135,D,35002,2025-03-26
6840,,C,2707,2025-03-27
15996,3493,D,9063,2025-03-25
18447,3303,D,73498,2025-03-30
8762,,C,1416,2025-03-25
15731,3135,D,67243,2025-03-29
7369,,C,4953,2025-03-24
7068,3115,D,-2115,2025-03-29
17264,3248,D,18406,2025-03-26
17163,,C,317143,2025-03-24
4183,,C,12604,2025-03-25
17047,,C,168438,2025-03-29
4168,3042,D,71893,2025-03-29
2544,3359,D,73175,2025-03-27
6373,3283,D,499,2025-03-25
7405,3302,D,52471,2025-03-28
20340,3272,D,55661,2025-03-25
2938,,C,7440,2025-03-30
15572,3090,D,38006,2025-03-26
6135,3441,D,72862,2025-03-25
7965,3367,D,41350,2025-03-26
5434,3378,D,3198,2025-03-24
9318,3383,D,558,2025-03-27
15050,3319,D,8765,2025-03-29
7358,3199,D,49489,2025-03-28
13635,3349,D,65956,2025-03-25
12187,3238,D,35651,2025-03-25
2047,3339,D,10003,2025-03-30
16515,3033,D,54421,2025-03-28
9220,3230,D,52735,2025-03-30
10079,3463,D,45490,2025-03-26
17664,,C,88205,2025-03-27
2298,3180,D,30814,2025-03-30
5071,,C,51892,2025-03-24
11927,3401,D,25710,2025-03-29
10514,3157,D,22047,2025-03-26
19903,3082,D,7775,2025-03-24
3489,3135,Z,11954,2025-03-25
5707,3193,D,68542,2025-03-25
21467,3047,D,28842,2025-03-24
20168,3200,D,14088,2025-03-28
9999,3208,D,36774,2025-03-25
19502,3143,D,49583,2025-03-25
18832,3402,D,10250,2025-03-26
15245,3414,D,47860,2025-03-28
8160,3265,D,1624,2025-03-24
16047,3258,D,16007,2025-03-25
18493,,C,4074,2025-03-29
11198,3420,D,-8785,2025-03-30
15851,3354,D,73422,2025-03-25
12110,3206,D,71474,2025-03-24
8249,3487,D,22580,2025-03-24
9134,3362,D,13806,2025-03-30
12075,3106,D,21984,2025-03-28
3169,3030,D,48762,2025-03-28
4258,3451,D,27554,2025-03-25
18873,3415,D,3023,2025-03-24
13218,,C,393174,2025-03-25
9864,3159,D,33805,2025-03-25
14280,,C,4109,2025-03-25
3272,3373,D,23263,2025-03-24
18935,,C,0,2025-03-29
10473,3352,D,54535,2025-03-30
7529,,C,13376,2025-03-26
5731,,C,89366,2025-03-26
15006,3001,Z,45037,2025-03-29
13774,3173,D,35532,2025-03-30
10078,3489,D,5807,2025-03-26
11002,3420,D,23606,2025-03-30
2283,3185,D,51027,2025-03-26
12172,3252,D,21239,2025-03-25
3455,3455,D,5561,2025-03-24
12866,3233,D,-9459,2025-03-28
5322,,C,2960,2025-03-25
21495,3343,D,6333,2025-03-25
10279,3038,D,51536,2025-03-25
6584,3446,D,61249,2025-03-28
9901,3264,D,55472,2025-03-24
7798,3323,D,72328,2025-03-27
12999,3493,D,44453,2025-03-25
11614,,C,87153,2025-03-28
20971,3099,D,3675,2025-03-26
6623,3360,D,74543,2025-03-26
20916,3223,D,65961,2025-03-24
6430,3133,D,17505,2025-03-27
2430,3139,D,52013,2025-03-30
4937,3054,D,71001,2025-03-27
16778,3295,D,9602,2025-03-29
13211,,C,24546,2025-03-30
3694,3272,D,11897,2025-03-28
16959,,C,2328,2025-03-30
3929,,C,1271,2025-03-29
2555,3329,D,8033,2025-03-28
15420,,C,20169,2025-03-27
12643,3115,D,42902,2025-03-29
16585,3499,D,25062,2025-03-24
11673,3353,D,38993,2025-03-24
19761,3488,B,34135,2025-03-26
18356,3335,B,46891,2025-03-27
11416,3454,D,50387,2025-03-28
10488,3096,D,47053,2025-03-30
19921,3140,D,45542,2025-03-24
10407,,C,18654,2025-03-26
19970,3303,D,50542,2025-03-26
14890,,C,285429,2025-03-25
9932,3329,D,46865,2025-03-28
6468,3260,D,6793,2025-03-30
19933,3017,D,74823,2025-03-29
17409,3438,D,19225,2025-03-27
2535,,C,1987,2025-03-28
6718,3343,D,31690,2025-03-26
19090,3089,D,47035,2025-03-29
9661,3282,D,41687,2025-03-25
9110,3252,D,2303,2025-03-30
10579,3033,D,62844,2025-03-27
3508,,C,368,2025-03-27
6436,,C,4912,2025-03-28
4470,3301,D,49645,2025-03-24
11406,,C,209,2025-03-24
2602,3338,D,41085,2025-03-30
3274,3326,D,45100,2025-03-29
21346,,C,4846,2025-03-25
20543,3160,D,39586,2025-03-28
19718,,C,988,2025-03-27
12837,,C,0,2025-03-29
17408,3240,D,-2225,2025-03-27
7076,3012,D,7097,2025-03-30
3553,3408,D,36457,2025-03-29
6484,,C,148059,2025-03-30
12365,3239,D,13905,2025-03-30
14033,,C,0,2025-03-27
16172,3271,D,38492,2025-03-27
3207,3131,D,60780,2025-03-28
5948,3110,D,62471,2025-03-28
18560,3058,D,37592,2025-03-27
8538,3188,D,13526,2025-03-29
14579,3047,Z,11740,2025-03-26
21336,,C,0,2025-03-30
8880,3251,D,5821,2025-03-24
4189,3376,D,74103,2025-03-28
5229,3034,D,51699,2025-03-27
18138,3015,D,74219,2025-03-28
21724,3226,D,10308,2025-03-29
11809,3302,D,47552,2025-03-24
14047,3198,D,55621,2025-03-24
18972,3242,D,62889,2025-03-25
3050,,C,20674,2025-03-29
16044,3393,D,8679,2025-03-24
19700,,C,1717,2025-03-30
12544,3476,D,63340,2025-03-28
4722,3441,D,29094,2025-03-28
16908,3258,D,-7919,2025-03-24
3807,,C,60832,2025-03-24
2010,3270,D,41788,2025-03-27
6292,3455,D,38127,2025-03-28
20538,3018,D,70085,2025-03-24
11290,3064,D,55641,2025-03-29
4713,3276,D,47400,2025-03-28
17297,3223,D,64318,2025-03-25
4180,,C,3589,2025-03-24
9590,3194,D,29012,2025-03-29
6296,3087,D,64653,2025-03-24
5715,3143,D,67299,2025-03-28
9894,3277,D,44632,2025-03-25
17639,3178,D,72653,2025-03-26
20341,3198,D,45144,2025-03-27
2428,3156,X,16964,2025-03-28
2744,3066,D,46963,2025-03-28
18061,,C,3677,2025-03-26
21682,3423,D,33401,2025-03-29
4556,3333,D,23106,2025-03-25
15783,3087,D,67206,2025-03-29
6564,3143,D,27572,2025-03-25
7356,3296,D,206,2025-03-28
21764,3407,D,17688,2025-03-30
12431,3289,D,62359,2025-03-27
17096,3301,D,20656,2025-03-30
14627,,C,17719,2025-03-28
14226,3495,D,73353,2025-03-24
7232,3432,D,55158,2025-03-28
7424,3499,D,1264,2025-03-28
20966,3443,D,14263,2025-03-29
9812,,C,186154,2025-03-28
12650,3063,D,21766,2025-03-28
6765,3013,D,33543,2025-03-27
17485,3411,D,2530,2025-03-25
16568,,C,22660,2025-03-28
21214,3154,D,48791,2025-03-28
18286,3033,D,52585,2025-03-25
13698,3113,D,52452,2025-03-29
13676,,C,4647,2025-03-29
7089,3106,D,6999,2025-03-30
12822,3003,D,14416,2025-03-26
14142,,C,185814,2025-03-24
2353,3292,D,26863,2025-03-26
17161,3418,D,21695,2025-03-29
9360,3005,D,21006,2025-03-24
15339,3024,D,29277,2025-03-30
20237,3359,D,45269,2025-03-26
18460,3481,D,55850,2025-03-30
9923,3138,D,71261,2025-03-26
17432,3160,D,26067,2025-03-25
14040,3247,D,30555,2025-03-28
15886,3273,D,11115,2025-03-29
20797,3377,D,16715,2025-03-25
4637,3239,D,62024,2025-03-27
19022,3233,D,20023,2025-03-26
18306,,C,9961,2025-03-26
16079,3054,D,8978,2025-03-30
13460,,C,436463,2025-03-24
19647,3171,D,11385,2025-03-27
10418,3006,D,42362,2025-03-25
9411,3164,D,40226,2025-03-25
12675,3351,D,14947,2025-03-27
17836,3340,D,30797,2025-03-25
9705,3236,Z,45850,2025-03-25
8336,3439,D,7171,2025-03-30
4145,,C,413551,2025-03-28
19965,,C,21889,2025-03-24
20190,3041,B,16518,2025-03-27
20196,3254,D,67506,2025-03-28
14735,3364,D,53417,2025-03-26
3231,,C,152810,2025-03-25
16229,3287,D,26356,2025-03-29
18447,3288,D,51690,2025-03-30
14629,3285,D,65871,2025-03-29
18308,3327,D,32020,2025-03-24
16166,3173,D,42416,2025-03-27
10066,,C,167305,2025-03-30
15830,3379,D,13685,2025-03-29
7090,3337,D,-6286,2025-03-29
20984,3476,D,74147,2025-03-28
20756,,C,0,2025-03-28
20725,3462,D,74975,2025-03-25
16735,,C,2730,2025-03-29
11653,3151,D,9760,2025-03-25
6125,3413,D,9730,2025-03-28
11937,3191,D,53170,2025-03-27
17573,3360,D,21035,2025-03-26
15652,3092,D,508,2025-03-26
21708,3474,D,73162,2025-03-26
16056,3471,D,6654,2025-03-27
9795,3147,D,13667,2025-03-28
6801,3179,D,33072,2025-03-29
13376,,C,11688,2025-03-25
5870,3261,D,32995,2025-03-27
4808,3009,D,68757,2025-03-24
8389,3459,D,24031,2025-03-28
10525,3479,D,52524,2025-03-25
19337,3198,D,62260,2025-03-29
13810,3259,D,55814,2025-03-26
20464,3349,D,22771,2025-03-27
14313,,C,303667,2025-03-26
5144,3267,D,9079,2025-03-27
11037,3165,D,20385,2025-03-25
12370,3259,D,52639,2025-03-30
17222,3084,D,67511,2025-03-27
4578,3331,D,27402,2025-03-26
2555,3067,Z,14832,2025-03-28
18464,3279,D,60192,2025-03-28
12182,3338,D,-3764,2025-03-30
7263,3056,D,23889,2025-03-28
3237,3066,Z,43413,2025-03-26
4172,3247,D,14175,2025-03-29
3185,3185,D,1794,2025-03-28
20055,,C,379994,2025-03-28
3410,3123,Z,6755,2025-03-25
5733,3334,D,49656,2025-03-24
6425,3117,D,72662,2025-03-26
21763,3338,D,51853,2025-03-27
7708,3464,D,1879,2025-03-25
3876,3264,D,73156,2025-03-29
5623,3443,D,66809,2025-03-29
8611,3116,Z,46528,2025-03-24
5561,,C,1542,2025-03-24
4461,3324,D,54922,2025-03-25
17814,3005,D,12227,2025-03-28
17994,3150,D,37666,2025-03-24
15622,3485,D,26805,2025-03-29
6885,3357,D,23201,2025-03-27
16265,3486,D,40422,2025-03-29
4047,3009,D,7060,2025-03-29
7563,3063,D,74227,2025-03-30
16200,3320,D,22092,2025-03-30
2554,3400,D,54736,2025-03-30
18503,3403,D,42774,2025-03-29
2567,,C,7753,2025-03-26
8686,3041,D,46271,2025-03-24
16388,,C,185326,2025-03-24
15935,3191,D,19809,2025-03-24
13440,,C,0,2025-03-26
13423,3105,D,44695,2025-03-25
18453,3452,D,65087,2025-03-26
5528,3162,D,74109,2025-03-24
18825,3392,D,15538,2025-03-28
14527,3259,D,67704,2025-03-27
18478,3023,D,61848,2025-03-24
14275,,C,19086,2025-03-28
14730,,C,0,2025-03-24
6284,,C,0,2025-03-24
9121,3444,D,64463,2025-03-24
9206,3074,D,63153,2025-03-26
15005,3155,D,-7888,2025-03-27
13119,3463,D,53044,2025-03-26
13725,3296,D,26955,2025-03-28
13312,,C,0,2025-03-30
3370,3065,D,67907,2025-03-27
6132,,C,295,2025-03-28
18646,3165,D,70764,2025-03-30
5245,3459,D,28935,2025-03-25
9898,3264,D,35274,2025-03-29
6843,3277,D,40763,2025-03-27
16970,3045,D,59772,2025-03-26
4663,3410,D,6311,2025-03-27
20863,3356,B,48344,2025-03-26
8997,3060,D,49955,2025-03-25
3589,3204,D,42629,2025-03-24
18769,,C,7225,2025-03-27
16903,3237,D,64942,2025-03-26
15245,3147,D,12217,2025-03-28
4350,3192,D,51664,2025-03-27
3784,3461,D,69068,2025-03-24
11710,3357,D,33087,2025-03-28
7449,3176,D,63040,2025-03-29
8673,3406,D,69241,2025-03-24
2253,3306,D,28026,2025-03-27
15580,3328,D,42403,2025-03-26
14562,3221,D,53910,2025-03-27
20616,3393,D,36083,2025-03-28
7713,,C,3172,2025-03-24
6379,3131,D,16163,2025-03-30
2182,3159,D,10815,2025-03-30
17078,3207,D,12225,2025-03-30
6941,3090,D,64311,2025-03-29
8759,3477,D,3193,2025-03-28
18723,3442,D,37708,2025-03-30
19243,,C,449079,2025-03-30
4442,3191,D,33012,2025-03-29
3376,,C,1520,2025-03-24
15938,3082,D,19216,2025-03-26
9777,3408,D,46820,2025-03-30
17793,3452,D,3273,2025-03-28
7143,3215,D,26905,2025-03-28
14775,3118,D,52490,2025-03-27
12346,3358,D,61702,2025-03-28
8828,3063,D,36722,2025-03-27
3937,3201,D,44327,2025-03-24
20990,3387,D,23507,2025-03-24
8063,3139,D,10593,2025-03-27
8770,,C,13363,2025-03-28
6505,3482,D,16187,2025-03-29
5638,,C,2159,2025-03-28
2673,,C,3972,2025-03-28
4441,3373,D,7190,2025-03-28
17842,3300,D,56764,2025-03-26
5812,3035,D,1536,2025-03-28
19602,,C,9834,2025-03-24
19796,,C,6350,2025-03-26
16128,3272,D,74708,2025-03-28
17139,3209,D,30161,2025-03-24
2272,3045,D,44316,2025-03-24
13714,3438,D,59783,2025-03-30
19360,,C,22869,2025-03-27
2396,3041,D,25525,2025-03-25
16593,3193,D,54176,2025-03-30
7801,3229,D,47742,2025-03-30
11840,3479,D,59014,2025-03-26
12333,,C,3026,2025-03-30
10015,,C,13209,2025-03-25
7793,3231,D,14471,2025-03-24
21084,3033,D,21133,2025-03-26
19541,,C,4676,2025-03-30
18778,3416,D,32862,2025-03-26
17775,3043,D,16535,2025-03-28
10094,,C,13983,2025-03-29
21033,,C,0,2025-03-28
20629,3479,D,26058,2025-03-25
9741,3389,D,3053,2025-03-24
9820,3232,D,60800,2025-03-26
8599,3449,D,50419,2025-03-25
7204,3254,D,4997,2025-03-25
11922,,C,0,2025-03-26
11328,3468,B,6418,2025-03-27
19657,3104,D,14146,2025-03-30
13898,,C,0,2025-03-28
13991,3409,D,53344,2025-03-28
2680,3037,D,68292,2025-03-30
19503,,C,457715,2025-03-25
6524,3058,D,69091,2025-03-30
15853,3262,D,3399,2025-03-26
10618,3031,D,29014,2025-03-27
11277,3115,D,42578,2025-03-27
9562,3024,D,8166,2025-03-26
21178,3316,D,13725,2025-03-25
14927,,C,1189,2025-03-24
15288,3377,D,27810,2025-03-30
14735,3086,D,27982,2025-03-25
15005,3273,D,56073,2025-03-25
14144,3288,D,57742,2025-03-30
13146,3299,D,54128,2025-03-29
19804,3128,D,70446,2025-03-26
2239,3393,D,12156,2025-03-28
3129,3330,D,15788,2025-03-30
14889,3137,D,64793,2025-03-26
6454,,C,240469,2025-03-24
8629,3438,D,66552,2025-03-30
2036,3003,D,51868,2025-03-28
8261,3155,D,74452,2025-03-27
16695,3472,D,39046,2025-03-24
18712,3457,D,32888,2025-03-28
20440,3266,D,34238,2025-03-29
10929,3114,D,41705,2025-03-29
15147,3055,D,15907,2025-03-28
10704,3425,D,73371,2025-03-30
4498,,C,185784,2025-03-26
16386,,C,107489,2025-03-26
6096,3386,D,66521,2025-03-27
14725,3332,D,29967,2025-03-29
12299,3285,D,37427,2025-03-28
8054,3394,D,71936,2025-03-30
8809,3301,D,4873,2025-03-29
3382,,C,0,2025-03-24
10004,3445,D,22720,2025-03-26
20485,3179,D,27646,2025-03-28
17112,3483,D,36017,2025-03-30
15109,3129,D,1133,2025-03-26
12945,3283,D,37132,2025-03-27
10949,3473,D,54673,2025-03-26
7202,,C,362,2025-03-24
17437,,C,0,2025-03-29
19727,3034,D,69846,2025-03-30
17781,,C,2605,2025-03-24
10031,3087,D,1429,2025-03-30
8950,3376,D,35554,2025-03-26
11559,3372,D,65701,2025-03-30
13453,,C,53705,2025-03-28
15862,,C,231068,2025-03-24
15011,,C,169301,2025-03-25
17531,3273,D,37479,2025-03-29
6129,3471,D,3498,2025-03-26
13315,,C,0,2025-03-27
