account_id,merchant_id,direction,amount_cents,txn_date
27436,3940,D,3810,2025-03-27
192518,3732,D,70455,2025-03-30
71577,3932,D,61990,2025-03-26
174272,3662,D,-2706,2025-03-29
59595,3904,D,52554,2025-03-24
80686,3324,D,58921,2025-03-26
101597,3135,D,67445,2025-03-29
45958,3990,D,59074,2025-03-26
104456,,C,0,2025-03-28
32348,3901,D,26760,2025-03-29
48397,3570,D,58643,2025-03-28
16108,3360,D,897,2025-03-26
89711,3042,D,17474,2025-03-30
64147,3806,D,-686,2025-03-28
52820,3694,D,233,2025-03-30
3278,3323,D,30391,2025-03-29
100232,3392,D,51689,2025-03-27
6021,3674,D,19809,2025-03-25
9836,3136,D,74928,2025-03-27
52651,3717,B,33120,2025-03-29
85641,,C,2599,2025-03-27
28109,3197,D,24190,2025-03-24
194821,3481,D,46321,2025-03-29
132634,3446,Z,11388,2025-03-25
197487,3142,D,25007,2025-03-30
63616,3044,D,12143,2025-03-30
140175,3315,D,59047,2025-03-26
141814,3562,D,12273,2025-03-26
109358,,C,590,2025-03-24
88598,3727,D,5520,2025-03-30
37747,3962,D,38914,2025-03-25
22832,3461,D,43406,2025-03-30
35090,3205,D,49584,2025-03-30
30608,3699,D,42519,2025-03-30
19921,3875,D,35299,2025-03-26
198386,3101,D,52065,2025-03-26
36714,,C,458251,2025-03-28
190206,,C,893,2025-03-29
126829,3958,D,12985,2025-03-29
104593,3096,D,30790,2025-03-26
162873,3176,X,6526,2025-03-27
62674,3184,B,17025,2025-03-27
40080,3207,D,71099,2025-03-30
196760,3329,D,47482,2025-03-30
13981,3215,D,65229,2025-03-30
50683,3771,D,323,2025-03-25
149361,3243,D,34832,2025-03-30
48573,3030,D,39783,2025-03-29
9934,3008,X,42590,2025-03-28
111182,,C,0,2025-03-28
190588,3692,D,7625,2025-03-26
188117,3389,D,56668,2025-03-24
32653,,C,2154,2025-03-26
200610,3954,D,22090,2025-03-26
92974,3058,X,48366,2025-03-24
102795,3022,D,56472,2025-03-27
117121,3262,D,63484,2025-03-25
75520,3574,D,50017,2025-03-30
112229,3924,D,27565,2025-03-27
3813,3889,D,63038,2025-03-24
61532,3479,D,49257,2025-03-26
19168,3652,D,-8391,2025-03-28
186397,,C,727,2025-03-29
53154,,C,2442,2025-03-27
127738,3973,D,26604,2025-03-29
179658,3827,D,35612,2025-03-27
62760,3752,D,60269,2025-03-30
14475,3398,D,28988,2025-03-30
107646,,C,436541,2025-03-25
195104,3140,D,41309,2025-03-25
91175,3051,D,33901,2025-03-27
154902,3889,D,2462,2025-03-26
123016,3199,D,17084,2025-03-25
45615,3285,D,63651,2025-03-27
108490,3789,D,28723,2025-03-28
120563,3438,D,56774,2025-03-28
149130,3979,D,27336,2025-03-29
173651,3959,D,64640,2025-03-27
110550,3838,D,41414,2025-03-25
87116,,C,3186,2025-03-29
98524,3888,D,57989,2025-03-29
77955,3697,D,35978,2025-03-27
72632,,C,17740,2025-03-28
157545,3620,D,14997,2025-03-29
54929,3324,D,35870,2025-03-28
121519,3166,D,60359,2025-03-26
29921,3224,D,60451,2025-03-25
40567,3176,D,47792,2025-03-24
4235,3443,D,8059,2025-03-24
81676,3707,D,59979,2025-03-29
24329,3688,D,5641,2025-03-26
60099,3352,D,41244,2025-03-30
195174,3604,D,72313,2025-03-26
126291,3483,D,29052,2025-03-26
137899,3066,D,26176,2025-03-29
188563,3687,D,41697,2025-03-26
74266,3356,D,19242,2025-03-26
197937,,C,276,2025-03-26
56145,,C,23515,2025-03-26
175047,3933,D,71472,2025-03-24
87937,,C,21602,2025-03-24
200857,3002,D,50382,2025-03-30
83868,3322,D,38104,2025-03-28
189949,,C,1442,2025-03-26
182365,3500,D,74932,2025-03-24
46155,3547,D,17814,2025-03-24
150734,3979,D,36554,2025-03-28
134879,3167,D,23081,2025-03-28
193502,3844,D,64295,2025-03-28
117688,3231,D,6077,2025-03-24
198750,3804,D,1472,2025-03-27
96790,,C,3580,2025-03-29
15621,3644,D,51908,2025-03-27
127609,3121,D,39651,2025-03-30
71137,3755,D,34258,2025-03-26
112758,3699,D,4319,2025-03-27
138732,3579,X,8231,2025-03-30
4836,3471,D,10262,2025-03-27
101153,,C,0,2025-03-30
166480,,C,281609,2025-03-26
187650,3592,D,62846,2025-03-24
148001,3298,D,60113,2025-03-25
157889,3765,D,31265,2025-03-28
124726,3640,D,42323,2025-03-27
2471,3446,D,8901,2025-03-28
61228,,C,490,2025-03-30
96353,3894,D,25796,2025-03-28
150315,3083,D,29978,2025-03-28
170819,3354,D,37788,2025-03-27
165349,3498,D,4742,2025-03-27
45153,3078,D,6866,2025-03-26
87544,3564,D,34282,2025-03-29
70347,3809,D,22197,2025-03-25
117830,3033,D,60331,2025-03-24
117051,3880,B,17982,2025-03-29
193508,3014,D,64777,2025-03-24
30159,3435,D,27408,2025-03-24
22335,3949,D,38510,2025-03-30
114832,3257,D,2229,2025-03-27
66329,3547,D,42667,2025-03-30
192544,3795,D,28195,2025-03-25
86868,3820,D,929,2025-03-26
110720,3500,D,6424,2025-03-28
96447,3684,D,38355,2025-03-29
6426,3841,D,22234,2025-03-25
181863,,C,2799,2025-03-25
134044,3017,D,34113,2025-03-24
123598,3285,D,15207,2025-03-28
15395,3005,D,35228,2025-03-27
86086,3186,D,68588,2025-03-28
192163,,C,0,2025-03-26
130372,3953,D,29060,2025-03-30
196457,3136,D,56795,2025-03-25
3134,3295,D,61808,2025-03-25
200269,,C,11291,2025-03-24
176677,3362,D,73860,2025-03-26
35693,3929,D,43257,2025-03-28
195843,,C,671,2025-03-27
104032,,C,1889,2025-03-26
124041,3314,B,20972,2025-03-25
122991,3798,D,34247,2025-03-30
116206,3067,D,2827,2025-03-27
40695,3481,D,20130,2025-03-26
48735,,C,355127,2025-03-27
69393,3222,Z,26735,2025-03-27
119884,3480,B,37130,2025-03-25
111515,,C,0,2025-03-24
77007,,C,436968,2025-03-28
121402,3358,D,22522,2025-03-27
112124,3739,D,73136,2025-03-28
85701,,C,135743,2025-03-28
22654,3040,D,66416,2025-03-26
41877,,C,21426,2025-03-30
154522,3001,D,20729,2025-03-30
59985,3304,D,45100,2025-03-30
30966,3179,D,9503,2025-03-27
136362,3904,D,38714,2025-03-27
186433,3601,D,200,2025-03-25
183902,3174,D,42086,2025-03-24
76484,3487,D,29099,2025-03-27
34222,,C,15004,2025-03-26
74728,3994,D,50565,2025-03-25
193600,3025,D,33648,2025-03-28
24100,3709,D,32769,2025-03-30
6067,3300,D,17063,2025-03-27
150515,3797,D,67027,2025-03-24
135540,3440,D,35308,2025-03-29
30374,3494,D,14612,2025-03-27
133513,,C,13563,2025-03-29
134913,3007,D,14118,2025-03-24
88248,3349,D,43740,2025-03-26
51291,,C,4974,2025-03-30
59419,3188,D,6795,2025-03-24
67288,3620,D,19073,2025-03-26
22813,3231,D,10328,2025-03-29
158322,3250,D,-9429,2025-03-24
49702,,C,409215,2025-03-28
15336,3166,D,58563,2025-03-25
5719,3927,D,21898,2025-03-26
8707,,C,265509,2025-03-28
39444,,C,893,2025-03-25
11731,3767,D,65252,2025-03-25
145505,3207,D,22116,2025-03-30
11586,,C,249213,2025-03-27
28326,,C,4209,2025-03-26
157500,3440,D,-5395,2025-03-27
129959,3322,D,53190,2025-03-26
123692,,C,13164,2025-03-30
78154,3253,D,21398,2025-03-26
102335,3962,D,38061,2025-03-25
13493,3271,D,51791,2025-03-29
151007,3529,D,14714,2025-03-27
163586,3290,D,9474,2025-03-26
57725,3530,D,21658,2025-03-29
181343,3750,D,8219,2025-03-26
48533,3943,D,60150,2025-03-25
145115,,C,74745,2025-03-27
6745,,C,244648,2025-03-26
163241,3842,D,31785,2025-03-24
156296,3226,D,71963,2025-03-26
127209,3442,D,20189,2025-03-27
55602,,C,19761,2025-03-24
188887,,C,2202,2025-03-24
56704,3195,D,74562,2025-03-24
24038,3318,D,46040,2025-03-27
68783,3270,D,11007,2025-03-30
39638,3768,D,44520,2025-03-28
76525,3934,D,26436,2025-03-26
18967,3682,D,42143,2025-03-29
196336,3426,D,12206,2025-03-25
72179,3590,D,38795,2025-03-29
193399,3647,D,21104,2025-03-25
177192,3218,D,52009,2025-03-27
179551,3541,D,30259,2025-03-28
171005,3351,D,34741,2025-03-26
178452,3640,D,39042,2025-03-29
46762,3062,D,53600,2025-03-24
46682,3913,D,28192,2025-03-24
39824,,C,21718,2025-03-29
163827,3023,D,41028,2025-03-30
30468,3232,D,49717,2025-03-27
11483,3074,D,12629,2025-03-27
99582,3376,D,38427,2025-03-30
125721,3742,D,64289,2025-03-27
87458,3613,D,32243,2025-03-24
14971,3975,X,44134,2025-03-26
142807,3763,D,21879,2025-03-24
111136,3888,D,-5873,2025-03-24
193230,3083,D,66712,2025-03-29
77119,3319,D,-4001,2025-03-25
64477,3710,D,67012,2025-03-28
191464,3973,D,36261,2025-03-26
54476,3938,D,49161,2025-03-28
36872,,C,383101,2025-03-26
54293,3321,D,21627,2025-03-25
117681,3727,D,28625,2025-03-25
178072,3959,Z,30914,2025-03-25
146990,3989,D,10063,2025-03-25
136239,3963,D,67901,2025-03-26
47469,,C,12334,2025-03-26
81724,3925,D,18315,2025-03-28
171491,3678,D,55878,2025-03-28
34613,3450,D,12623,2025-03-25
85695,3440,D,54402,2025-03-28
65323,3066,D,26870,2025-03-28
126090,3669,D,53990,2025-03-27
152891,3918,D,40387,2025-03-30
30348,3762,D,12396,2025-03-25
157974,,C,4661,2025-03-28
35915,3447,D,13969,2025-03-25
176556,3169,D,66153,2025-03-25
78144,3340,D,50398,2025-03-30
60645,3467,D,17409,2025-03-25
169388,3432,D,74990,2025-03-24
8039,3116,D,66172,2025-03-28
144643,3147,D,51021,2025-03-26
33272,3562,D,27824,2025-03-24
27126,3071,D,29945,2025-03-29
161476,3962,Z,43166,2025-03-24
162467,,C,2494,2025-03-24
126539,3472,D,3484,2025-03-25
53461,3856,D,67665,2025-03-28
34106,3177,D,63267,2025-03-25
15771,,C,0,2025-03-27
76662,3490,D,32684,2025-03-25
51013,3217,D,66363,2025-03-27
174450,3535,D,5056,2025-03-26
168770,3950,D,19939,2025-03-30
134568,,C,3974,2025-03-27
43313,3832,D,59499,2025-03-27
153283,3709,D,19040,2025-03-25
172694,3311,D,30966,2025-03-28
23106,3955,D,57089,2025-03-26
196218,3281,D,46699,2025-03-27
71053,3796,D,27622,2025-03-24
74631,3252,D,59431,2025-03-29
123144,3636,D,49581,2025-03-26
173614,3956,D,66952,2025-03-27
89579,3554,D,15443,2025-03-28
127069,3112,D,24709,2025-03-30
195320,3307,D,66845,2025-03-26
165868,,C,372290,2025-03-27
43527,3143,D,29679,2025-03-29
10934,3055,D,45886,2025-03-27
43506,3519,D,45534,2025-03-26
132976,3045,B,19511,2025-03-25
85729,3583,D,3679,2025-03-24
155276,3669,D,57201,2025-03-30
164243,3992,D,60502,2025-03-26
148131,3235,D,64760,2025-03-28
156979,3420,D,73366,2025-03-28
38150,3108,D,46529,2025-03-26
189189,,C,7987,2025-03-24
168508,3372,D,16930,2025-03-28
120141,3719,D,68392,2025-03-28
38033,3994,D,789,2025-03-27
32095,3021,D,27687,2025-03-26
17500,,C,299790,2025-03-30
116173,3779,D,13406,2025-03-25
149363,3839,D,15104,2025-03-24
139068,3408,D,42633,2025-03-25
61379,3740,D,49096,2025-03-30
125581,,C,0,2025-03-26
173335,3243,D,33519,2025-03-24
184350,3218,D,33027,2025-03-29
179913,3391,D,43784,2025-03-28
189895,3940,D,47140,2025-03-29
23206,3110,D,19576,2025-03-30
144324,3877,D,18464,2025-03-30
114399,3398,D,57736,2025-03-29
130668,,C,11493,2025-03-24
114332,,C,431576,2025-03-24
121275,3256,D,33031,2025-03-29
46378,3303,B,21561,2025-03-26
129956,3795,D,65309,2025-03-30
122947,3708,D,61546,2025-03-30
150178,,C,21219,2025-03-28
182782,3874,D,16777,2025-03-28
41789,,C,15989,2025-03-29
132186,3528,D,40692,2025-03-26
171046,,C,4741,2025-03-28
57192,,C,9272,2025-03-28
102345,3920,D,4748,2025-03-24
135741,3378,D,20898,2025-03-29
176613,3092,D,66288,2025-03-30
89043,3340,D,35917,2025-03-26
54621,3583,D,22346,2025-03-26
125632,,C,393169,2025-03-27
137601,3813,D,25575,2025-03-25
96677,3807,D,8207,2025-03-25
173642,3493,D,5342,2025-03-24
59454,3445,D,25694,2025-03-24
151658,3699,D,62657,2025-03-30
196437,3951,D,36442,2025-03-28
123956,3590,D,64346,2025-03-25
158820,,C,107692,2025-03-29
89679,3163,D,46903,2025-03-24
157400,3682,D,64661,2025-03-26
179562,3799,D,67452,2025-03-29
70199,3664,D,64525,2025-03-24
76432,3535,D,14506,2025-03-30
159334,,C,424,2025-03-29
19327,3411,D,51026,2025-03-29
59628,3823,D,26078,2025-03-28
186651,3324,D,7937,2025-03-28
175135,3753,D,40336,2025-03-27
77312,3069,D,4513,2025-03-26
182500,3672,D,51884,2025-03-25
148220,3030,D,64823,2025-03-28
195708,3538,D,37299,2025-03-26
178965,3476,D,23428,2025-03-24
164948,3194,D,29389,2025-03-27
39244,3203,D,8303,2025-03-28
118686,,C,18124,2025-03-25
185699,3844,B,37627,2025-03-24
66725,3229,D,74824,2025-03-28
187939,3256,D,33473,2025-03-30
144385,,C,2633,2025-03-25
63970,3638,D,26205,2025-03-27
90207,,C,483044,2025-03-25
109826,3181,D,70332,2025-03-29
69903,,C,15627,2025-03-27
154575,,C,1314,2025-03-25
94612,3018,D,26129,2025-03-30
140138,,C,346965,2025-03-26
39946,3673,D,303,2025-03-27
180013,3774,D,14784,2025-03-29
39061,3624,Z,23780,2025-03-28
28981,3170,D,37233,2025-03-24
32089,3206,D,59638,2025-03-29
32747,3758,D,65348,2025-03-28
128906,3233,D,74384,2025-03-25
76735,3351,D,26550,2025-03-30
8386,3174,D,6131,2025-03-25
85115,3829,Z,38468,2025-03-26
92897,3551,D,68341,2025-03-26
23429,,C,2209,2025-03-28
151411,,C,433051,2025-03-26
48298,3539,D,13165,2025-03-28
87834,3750,D,11854,2025-03-29
140932,3381,D,72921,2025-03-26
10797,,C,289092,2025-03-30
102934,,C,122478,2025-03-29
166356,3203,D,43004,2025-03-30
136744,3671,D,9326,2025-03-27
142412,3804,D,69352,2025-03-24
103691,3375,D,62094,2025-03-28
199024,3541,D,64801,2025-03-28
25137,3005,D,43084,2025-03-25
78344,3392,D,35618,2025-03-28
161781,3597,D,40881,2025-03-27
131855,,C,215764,2025-03-25
58854,3801,D,14193,2025-03-29
170309,,C,0,2025-03-29
137941,3219,D,31091,2025-03-29
36180,3721,D,58883,2025-03-28
128276,,C,428868,2025-03-25
196320,3078,D,67915,2025-03-25
153166,3985,D,12360,2025-03-27
32475,,C,19575,2025-03-28
12115,3678,D,1891,2025-03-28
113428,3755,D,851,2025-03-30
183369,3833,D,18700,2025-03-24
21396,3921,D,50525,2025-03-30
47503,3419,D,12316,2025-03-28
91419,3072,D,37170,2025-03-27
175088,3023,D,25823,2025-03-30
69240,,C,0,2025-03-28
183605,3511,B,7969,2025-03-25
7790,3936,D,67382,2025-03-30
84857,3916,D,42131,2025-03-26
178877,3751,D,48360,2025-03-25
125100,3303,D,41488,2025-03-25
173583,3470,D,5172,2025-03-28
43319,3521,D,26824,2025-03-30
162814,3306,D,7992,2025-03-30
195735,3770,D,15196,2025-03-27
64475,3058,D,46649,2025-03-29
12389,3203,D,-6793,2025-03-25
17808,,C,1695,2025-03-26
15038,3858,D,66221,2025-03-25
200809,3045,D,74631,2025-03-27
93231,,C,19548,2025-03-27
162367,3525,D,44712,2025-03-24
109990,,C,1043,2025-03-24
93379,,C,8532,2025-03-27
196533,3898,D,33435,2025-03-29
151826,3518,D,19294,2025-03-26
134277,3909,D,27188,2025-03-27
98576,3002,D,59143,2025-03-27
69296,3206,D,42633,2025-03-28
28975,,C,1096,2025-03-30
158118,3821,D,41735,2025-03-30
108938,3252,B,24682,2025-03-30
117740,3219,D,36595,2025-03-30
50310,3614,D,2108,2025-03-28
113301,3671,D,44858,2025-03-30
163284,,C,20371,2025-03-25
172588,3640,D,51934,2025-03-27
137500,3702,D,62625,2025-03-25
131990,,C,1444,2025-03-28
189788,,C,292904,2025-03-30
90794,3120,D,58143,2025-03-25
30527,3298,D,50486,2025-03-27
170080,3483,D,14091,2025-03-24
68695,3929,D,2518,2025-03-30
63098,,C,7484,2025-03-28
159311,3054,D,69922,2025-03-28
178751,3219,D,37491,2025-03-26
50637,3974,D,1182,2025-03-25
104588,3514,D,63979,2025-03-28
83089,3436,D,46986,2025-03-27
24928,,C,3323,2025-03-24
108856,3154,D,68826,2025-03-25
78335,3705,D,66661,2025-03-30
188773,3723,D,62079,2025-03-24
123161,3506,D,70981,2025-03-25
120291,3725,D,23291,2025-03-24
87899,3421,D,70720,2025-03-29
39839,3923,D,63122,2025-03-29
22342,3880,D,18045,2025-03-28
150131,3850,D,18669,2025-03-24
63871,3028,D,34198,2025-03-26
54539,3676,D,24373,2025-03-25
96161,3579,D,72386,2025-03-25
92379,3822,D,54536,2025-03-25
193205,3934,D,23875,2025-03-25
104822,3055,D,54311,2025-03-24
7961,3920,D,16988,2025-03-25
151226,3438,D,1692,2025-03-29
98488,3707,D,73860,2025-03-26
14312,3286,D,38824,2025-03-28
126091,,C,4634,2025-03-29
71928,,C,10321,2025-03-25
192860,3738,D,21313,2025-03-24
134842,,C,0,2025-03-29
44805,,C,274708,2025-03-29
43447,3426,D,54806,2025-03-25
187889,3459,D,73908,2025-03-30
92344,,C,3960,2025-03-28
176618,,C,7262,2025-03-24
67461,3618,D,26314,2025-03-27
198107,3884,D,67462,2025-03-30
157087,3112,D,6973,2025-03-26
137534,3606,D,24467,2025-03-30
116563,3411,D,42285,2025-03-24
45810,3825,D,60449,2025-03-30
196499,3172,D,71647,2025-03-27
87897,3083,D,10427,2025-03-27
52941,,C,1838,2025-03-29
191780,,C,10121,2025-03-26
88209,3788,D,62741,2025-03-28
106479,3399,D,17051,2025-03-26
29802,3255,D,64074,2025-03-27
156235,3014,D,15492,2025-03-27
92435,3029,D,17584,2025-03-24
59062,3100,D,16060,2025-03-27
57664,3455,D,45248,2025-03-28
33224,3484,D,69584,2025-03-28
33221,3978,D,71893,2025-03-26
13636,3533,D,54294,2025-03-28
2165,3595,D,-764,2025-03-25
143363,3132,D,19551,2025-03-26
110813,3268,D,-3912,2025-03-25
100315,3510,D,33815,2025-03-26
119025,3374,D,71837,2025-03-27
169664,3035,D,5539,2025-03-28
101390,3767,D,52712,2025-03-28
110899,3854,D,9558,2025-03-29
198349,3611,D,26920,2025-03-30
183403,3181,D,567,2025-03-25
87705,,C,250041,2025-03-24
164006,3731,X,47988,2025-03-27
152567,3417,D,12096,2025-03-29
88403,,C,16312,2025-03-25
17213,3750,D,28510,2025-03-26
6102,3460,D,41718,2025-03-24
183224,3827,D,24739,2025-03-24
180927,,C,3257,2025-03-30
97333,3200,D,26467,2025-03-28
78694,3328,D,16678,2025-03-27
33613,3767,D,8951,2025-03-29
36341,3648,D,427,2025-03-24
140112,,C,429,2025-03-29
182159,,C,3175,2025-03-27
120307,3021,D,29438,2025-03-24
156035,3292,D,33076,2025-03-29
64890,,C,3281,2025-03-24
121173,3223,D,31603,2025-03-30
31274,3390,D,54763,2025-03-27
169114,3780,D,58364,2025-03-30
26117,3244,D,72724,2025-03-26
198816,3609,D,28378,2025-03-24
151208,3765,X,335,2025-03-28
60823,3135,D,22729,2025-03-28
137018,3179,D,-901,2025-03-30
4033,3090,D,42736,2025-03-27
113359,3552,D,38632,2025-03-28
6637,3519,D,30325,2025-03-27
55785,3296,D,16681,2025-03-27
150474,3206,D,70537,2025-03-29
158419,3090,Z,22592,2025-03-25
70434,3626,D,1717,2025-03-28
118900,3044,D,64535,2025-03-28
131863,3789,D,26902,2025-03-27
118845,3119,D,41854,2025-03-29
157915,3907,D,40978,2025-03-28
126824,3681,D,74401,2025-03-30
133411,,C,454,2025-03-26
150774,3817,D,22566,2025-03-29
127129,3565,D,70964,2025-03-30
183491,3858,D,24290,2025-03-27
54097,3690,D,38788,2025-03-26
38604,3327,D,74062,2025-03-25
145293,3788,D,10291,2025-03-29
41048,,C,15051,2025-03-30
133490,4000,D,66392,2025-03-25
20278,3623,D,58476,2025-03-29
54382,3062,D,36469,2025-03-25
126091,,C,1636,2025-03-30
135114,3831,D,74215,2025-03-29
98753,,C,77115,2025-03-26
32738,3866,D,66127,2025-03-26
48290,3701,D,68851,2025-03-29
91738,3737,D,36411,2025-03-28
176012,3163,D,12241,2025-03-24
103397,,C,157526,2025-03-25
62408,3748,D,27965,2025-03-27
192185,3932,D,24873,2025-03-24
24731,3880,D,19395,2025-03-28
74785,3905,D,19548,2025-03-26
131366,3173,D,-6459,2025-03-30
169762,,C,7042,2025-03-26
198985,3343,D,24915,2025-03-30
40154,3399,D,16623,2025-03-27
74014,,C,0,2025-03-30
166730,,C,8795,2025-03-30
38717,3954,D,60560,2025-03-27
190160,,C,4514,2025-03-26
85912,3220,D,39034,2025-03-28
125916,3677,D,74450,2025-03-29
184086,3953,D,66437,2025-03-30
70551,3388,D,61902,2025-03-25
18709,3039,D,18521,2025-03-24
16149,3923,D,44570,2025-03-24
150081,3638,D,-5365,2025-03-28
178019,3389,D,52297,2025-03-28
21755,3038,D,2746,2025-03-25
154806,3890,D,36304,2025-03-25
153684,3219,D,37486,2025-03-24
192776,3670,D,37158,2025-03-24
101288,3446,D,27223,2025-03-25
185298,,C,12902,2025-03-24
158487,3103,D,33668,2025-03-29
95838,3140,D,43891,2025-03-29
47161,3914,D,66941,2025-03-27
75798,,C,21739,2025-03-25
164168,3797,D,64676,2025-03-24
41950,3608,D,49680,2025-03-30
63549,3776,D,39509,2025-03-25
67645,,C,3579,2025-03-29
154768,3640,D,14891,2025-03-28
26238,,C,10411,2025-03-28
76254,3895,D,8309,2025-03-30
82115,3310,D,45632,2025-03-29
131702,3660,D,40843,2025-03-30
22446,3195,D,57634,2025-03-24
31987,3951,D,20696,2025-03-27
35156,3023,D,33789,2025-03-26
150618,3626,D,34418,2025-03-28
30499,3480,D,47845,2025-03-30
159235,3705,D,9172,2025-03-30
135082,3718,D,58100,2025-03-28
20189,,C,59250,2025-03-27
47868,3841,D,7221,2025-03-29
77016,,C,382855,2025-03-24
143072,,C,17837,2025-03-26
122228,3654,D,32513,2025-03-30
110854,3699,D,27580,2025-03-30
65924,,C,398035,2025-03-26
75016,3057,D,-2530,2025-03-26
25839,3620,D,19054,2025-03-27
187214,3072,D,1341,2025-03-27
138434,3633,B,44747,2025-03-24
68895,3086,D,36229,2025-03-30
195121,3497,D,53812,2025-03-29
77166,3302,D,58319,2025-03-30
91032,3346,D,23931,2025-03-27
196000,3281,D,63547,2025-03-26
22468,,C,1573,2025-03-25
87098,3627,D,61611,2025-03-30
24070,,C,6660,2025-03-28
163348,3547,D,49140,2025-03-30
162222,3701,D,48883,2025-03-29
