account_id,merchant_id,direction,amount_cents,txn_date
156623,3290,D,73318,2025-03-19
90836,,C,169056,2025-03-20
68772,3514,D,30583,2025-03-21
81613,,C,259521,2025-03-17
173650,3736,D,47300,2025-03-19
172896,3070,D,74548,2025-03-20
124952,3195,D,22647,2025-03-23
33102,3745,D,20044,2025-03-21
178899,3548,D,56620,2025-03-20
121720,3607,D,45892,2025-03-18
40365,3826,D,14163,2025-03-23
174383,3175,D,62159,2025-03-22
2700,3800,D,24564,2025-03-19
154219,3697,D,16143,2025-03-21
91953,3156,D,1604,2025-03-23
19813,3949,D,35032,2025-03-23
152726,3223,D,22839,2025-03-18
74119,3845,D,17876,2025-03-19
74930,3206,D,32081,2025-03-17
133990,3972,D,35119,2025-03-18
116996,3121,D,20901,2025-03-18
163233,3989,D,31361,2025-03-21
112495,3546,D,72637,2025-03-19
37326,3506,D,71021,2025-03-20
110928,3080,D,16287,2025-03-18
107360,3407,D,48216,2025-03-19
15441,3794,D,52978,2025-03-21
70297,,C,18810,2025-03-18
67483,3777,D,45421,2025-03-19
153384,,C,389268,2025-03-21
56060,3923,D,33067,2025-03-17
178364,3464,D,21554,2025-03-22
23675,3115,D,110,2025-03-18
158731,3964,D,66713,2025-03-21
132912,3446,D,52026,2025-03-17
31141,3902,D,68766,2025-03-19
144212,,C,4131,2025-03-21
176249,3870,D,47449,2025-03-18
142979,3658,D,8985,2025-03-23
178682,,C,1891,2025-03-22
48624,3799,D,67804,2025-03-23
120059,3081,D,31751,2025-03-18
60297,3918,D,28704,2025-03-17
127303,,C,133406,2025-03-18
17206,3296,D,20758,2025-03-18
117964,3157,D,60256,2025-03-19
117142,3266,D,22429,2025-03-22
2841,3471,D,56330,2025-03-17
15340,,C,9354,2025-03-23
153815,3895,D,73397,2025-03-17
151607,3551,D,55828,2025-03-23
89271,,C,94497,2025-03-20
107060,3156,D,51113,2025-03-17
5812,3886,D,54272,2025-03-20
22437,3278,D,-5809,2025-03-23
138046,3707,D,36039,2025-03-17
62251,,C,3755,2025-03-21
116908,3232,D,40429,2025-03-19
32099,3622,D,60303,2025-03-18
50402,3184,D,74343,2025-03-22
51166,,C,14593,2025-03-21
146658,3144,D,61826,2025-03-22
182555,3571,D,54971,2025-03-18
9461,3201,D,6161,2025-03-18
61018,3916,D,46288,2025-03-21
21424,3869,D,64964,2025-03-21
121781,3975,Z,24242,2025-03-18
76828,3120,D,27766,2025-03-17
9478,3577,D,31662,2025-03-19
86384,3909,D,38222,2025-03-17
148195,,C,4058,2025-03-21
94604,,C,148165,2025-03-23
105354,3855,D,12746,2025-03-17
32913,,C,543,2025-03-19
166592,3734,D,69834,2025-03-20
94733,,C,140645,2025-03-18
51917,,C,881,2025-03-17
56665,3316,D,64571,2025-03-22
191696,,C,398971,2025-03-23
114767,3817,D,74675,2025-03-19
66479,3172,D,53402,2025-03-23
10319,3533,D,66290,2025-03-21
80110,3659,D,11816,2025-03-20
133639,3137,D,48943,2025-03-20
72825,3637,D,30596,2025-03-19
89360,3220,D,27224,2025-03-17
155649,3137,D,72225,2025-03-21
155593,3483,D,40852,2025-03-19
75383,3671,D,22200,2025-03-22
39477,3759,D,28628,2025-03-19
141239,3474,D,45253,2025-03-20
20769,3930,D,18041,2025-03-19
191666,3959,D,67771,2025-03-18
36354,3620,D,17997,2025-03-22
27628,3076,D,47736,2025-03-23
4395,3296,D,27507,2025-03-20
103058,3530,D,72600,2025-03-18
80596,3276,D,11416,2025-03-19
139553,3794,D,48298,2025-03-17
93404,3185,X,23594,2025-03-20
92728,3349,D,30513,2025-03-22
144178,3415,D,-9569,2025-03-19
39372,,C,151455,2025-03-19
99917,3983,D,37701,2025-03-22
109878,3096,D,63832,2025-03-18
142067,3389,D,35586,2025-03-21
171965,,C,3500,2025-03-23
190839,,C,1567,2025-03-17
134887,3145,D,40437,2025-03-23
121045,3152,D,40543,2025-03-17
50469,3069,D,66087,2025-03-23
86943,3230,D,38763,2025-03-21
183536,3845,D,5137,2025-03-18
78092,3496,D,44827,2025-03-21
62357,,C,303205,2025-03-18
163579,,C,362138,2025-03-18
154651,3860,D,71662,2025-03-22
152247,3831,D,57261,2025-03-21
92259,3576,D,20288,2025-03-21
98559,3247,D,30657,2025-03-23
116617,,C,18161,2025-03-17
125872,3392,D,29835,2025-03-17
182227,,C,418,2025-03-22
44727,3844,D,16134,2025-03-19
18026,3438,D,27387,2025-03-21
119804,3260,D,63456,2025-03-17
10817,3542,D,56755,2025-03-22
152129,3152,D,30189,2025-03-21
32719,,C,0,2025-03-19
15431,3828,D,45201,2025-03-17
33017,3702,D,7562,2025-03-17
10780,3906,D,38016,2025-03-17
133702,,C,3011,2025-03-20
100933,3731,D,43652,2025-03-21
155884,3708,D,69305,2025-03-23
59513,3500,D,39694,2025-03-19
151792,3551,D,62819,2025-03-21
118510,,C,398957,2025-03-21
132004,,C,3296,2025-03-18
111820,,C,173490,2025-03-21
19723,,C,208283,2025-03-20
122394,3637,D,6386,2025-03-22
149068,3082,D,358,2025-03-22
62984,3974,D,69393,2025-03-23
8966,3420,D,19978,2025-03-18
46236,3283,D,30605,2025-03-17
110122,3449,D,15799,2025-03-18
56919,,C,8891,2025-03-23
75870,3671,D,70514,2025-03-19
15138,3616,D,9855,2025-03-18
179156,,C,391896,2025-03-23
78939,3969,D,74403,2025-03-18
110235,3371,D,63204,2025-03-17
164029,3690,D,18209,2025-03-21
178059,3491,D,56216,2025-03-22
134760,3271,D,6475,2025-03-21
188046,3321,D,41339,2025-03-20
194557,3194,D,19200,2025-03-19
134248,3950,D,4719,2025-03-17
8397,3314,D,1606,2025-03-19
112592,3080,D,74339,2025-03-19
100198,3620,D,31686,2025-03-20
189888,3937,D,36499,2025-03-23
198902,3687,D,32911,2025-03-23
18381,3312,D,23657,2025-03-20
134368,3526,D,44789,2025-03-21
134171,3114,D,19439,2025-03-22
147457,,C,483945,2025-03-17
175840,3007,D,15198,2025-03-17
151512,3783,D,33382,2025-03-20
60265,,C,376185,2025-03-17
47476,3572,D,31968,2025-03-17
85575,3328,D,57865,2025-03-23
69769,3008,D,48779,2025-03-23
3219,3692,D,50380,2025-03-18
107619,3296,D,29133,2025-03-22
181440,3131,D,13977,2025-03-20
160922,3879,D,62199,2025-03-23
193385,3058,D,16887,2025-03-18
195677,3155,D,15991,2025-03-21
18513,,C,0,2025-03-18
57845,3797,D,5769,2025-03-17
116446,3358,D,23853,2025-03-20
159586,3374,D,65815,2025-03-22
110138,3150,D,74180,2025-03-21
191928,3019,D,34242,2025-03-19
150602,3500,X,26853,2025-03-22
145688,3673,D,18177,2025-03-22
199663,3869,D,63705,2025-03-20
196821,3586,D,64667,2025-03-23
82369,3604,D,19917,2025-03-17
110731,3281,D,35720,2025-03-18
183685,3772,D,7418,2025-03-20
77134,3975,D,57011,2025-03-23
173857,3623,D,14311,2025-03-19
185141,3337,D,22478,2025-03-20
171352,3863,D,25442,2025-03-22
67928,3229,D,51480,2025-03-21
177467,3146,D,68487,2025-03-20
197863,3408,D,74388,2025-03-18
133864,3130,D,53902,2025-03-19
122450,3981,D,9614,2025-03-18
183898,3227,D,24706,2025-03-21
191010,3414,D,9782,2025-03-23
167848,3408,D,60628,2025-03-17
163234,3743,D,62166,2025-03-17
91806,,C,2938,2025-03-17
136411,3133,D,31371,2025-03-21
62891,3375,D,41248,2025-03-19
127769,3988,D,48433,2025-03-17
24893,3704,D,61972,2025-03-23
42104,,C,764,2025-03-23
30145,,C,0,2025-03-21
179262,3894,D,56606,2025-03-21
66658,3068,D,52129,2025-03-18
9331,3271,D,11617,2025-03-23
48206,,C,226338,2025-03-19
46714,3112,D,49560,2025-03-19
188820,3768,D,51311,2025-03-21
181489,3748,B,38146,2025-03-22
187966,,C,233415,2025-03-22
35570,,C,16571,2025-03-18
15593,3597,D,58734,2025-03-20
30318,,C,1979,2025-03-17
44523,3535,D,64788,2025-03-20
62002,3374,D,19777,2025-03-20
121282,,C,20310,2025-03-22
190574,3480,D,9377,2025-03-21
139331,3030,D,36592,2025-03-23
111452,3332,D,35052,2025-03-23
123917,3596,D,27616,2025-03-21
156780,3768,D,48375,2025-03-21
158048,3017,D,74891,2025-03-22
127412,3276,D,66092,2025-03-18
125868,,C,5177,2025-03-20
80250,3581,D,35843,2025-03-21
193815,3621,D,19013,2025-03-20
148145,,C,4918,2025-03-23
38770,3290,D,23404,2025-03-21
9658,3956,D,34837,2025-03-19
54493,3472,D,32082,2025-03-17
22555,,C,10310,2025-03-20
36604,,C,1612,2025-03-18
119244,3748,D,64307,2025-03-19
67894,3554,D,37893,2025-03-21
35982,3525,D,66239,2025-03-17
64079,,C,0,2025-03-18
49247,3329,D,37539,2025-03-20
44399,3637,D,12361,2025-03-20
109707,3705,D,19578,2025-03-17
142031,3690,D,62368,2025-03-20
113289,3663,D,24535,2025-03-19
121264,3105,D,44670,2025-03-19
77933,3231,D,31008,2025-03-17
108743,3104,D,44157,2025-03-23
137091,3567,D,7220,2025-03-17
76979,3257,D,11929,2025-03-20
132348,3542,D,32106,2025-03-17
176907,3710,D,13908,2025-03-19
145930,,C,2107,2025-03-23
52032,3065,D,25922,2025-03-19
111072,3017,D,12702,2025-03-19
134512,3588,D,49070,2025-03-17
89605,3527,D,28615,2025-03-23
38061,3682,D,71973,2025-03-18
16530,3444,D,52205,2025-03-22
165542,,C,436464,2025-03-20
197500,3891,D,55489,2025-03-23
149952,3758,D,19608,2025-03-19
94808,3532,D,66158,2025-03-21
122717,3075,D,28257,2025-03-19
21519,3573,D,17929,2025-03-18
123193,3966,D,25728,2025-03-20
5473,3584,D,3229,2025-03-17
71107,,C,1468,2025-03-20
40608,3281,D,16769,2025-03-21
143431,4000,D,19088,2025-03-20
45872,,C,1454,2025-03-18
86720,3289,D,66831,2025-03-18
96292,3824,D,74892,2025-03-18
95248,,C,2271,2025-03-17
91112,3355,D,7041,2025-03-17
146505,,C,1941,2025-03-22
192218,3359,D,20936,2025-03-23
166562,3825,D,54841,2025-03-19
58092,,C,8216,2025-03-17
24604,,C,3332,2025-03-18
150116,3350,D,-2591,2025-03-22
127389,3827,D,42403,2025-03-18
13003,3159,D,18512,2025-03-19
188093,3835,D,51770,2025-03-21
18452,3437,D,67223,2025-03-21
157422,3699,D,348,2025-03-23
93220,3967,D,61963,2025-03-22
140223,3195,D,47656,2025-03-22
120165,3047,D,50332,2025-03-21
183917,3561,D,19010,2025-03-22
34544,3656,D,54090,2025-03-22
120518,3960,D,32797,2025-03-21
172591,3140,D,47103,2025-03-21
55726,,C,15612,2025-03-19
29304,3189,D,39601,2025-03-22
147425,,C,2419,2025-03-20
73415,,C,0,2025-03-17
21173,3395,D,46397,2025-03-20
129862,3158,D,57667,2025-03-18
36452,3321,D,36269,2025-03-22
129222,3615,D,25828,2025-03-20
87740,3767,D,15115,2025-03-23
3030,3464,D,20698,2025-03-22
169238,,C,10664,2025-03-17
101679,3673,D,47742,2025-03-20
161386,3128,D,55496,2025-03-21
140376,3401,D,43382,2025-03-17
115085,3180,D,25447,2025-03-20
87012,3451,D,64156,2025-03-22
61871,3802,D,44153,2025-03-17
94462,,C,0,2025-03-18
31843,3957,B,18335,2025-03-17
95332,3809,D,2932,2025-03-17
145750,3099,D,43024,2025-03-20
106274,3641,D,24699,2025-03-18
141657,3653,D,49260,2025-03-20
116666,3339,D,63216,2025-03-19
105808,,C,60968,2025-03-22
25441,3644,D,47452,2025-03-22
144353,3705,D,71035,2025-03-19
161269,,C,234,2025-03-19
194617,3317,D,46907,2025-03-22
167030,3753,D,5706,2025-03-20
125266,3814,D,71539,2025-03-20
22972,,C,299795,2025-03-23
66736,3911,D,53547,2025-03-17
29416,3493,D,55860,2025-03-17
22886,3404,D,34341,2025-03-23
67453,,C,12276,2025-03-23
161809,,C,8710,2025-03-19
96329,3860,D,43982,2025-03-23
76393,3593,D,71633,2025-03-21
40011,3882,D,39596,2025-03-17
14169,,C,8237,2025-03-17
53908,,C,4733,2025-03-23
109389,,C,1369,2025-03-23
88557,3389,D,24253,2025-03-23
37978,,C,470691,2025-03-17
151024,3322,D,47351,2025-03-22
30146,3441,D,37095,2025-03-23
84078,3511,D,54260,2025-03-21
48625,3059,D,60821,2025-03-18
27978,3913,D,-1276,2025-03-19
14018,3104,D,4082,2025-03-17
136382,3074,D,13951,2025-03-17
23023,3087,D,46318,2025-03-18
18846,3162,D,60115,2025-03-23
105323,3873,D,-6545,2025-03-19
197492,,C,5241,2025-03-17
55260,3647,D,22621,2025-03-17
159208,3996,D,29147,2025-03-23
147621,3141,D,24937,2025-03-23
89353,3713,D,21647,2025-03-18
71566,3824,D,48464,2025-03-22
187327,3940,D,8125,2025-03-23
104826,3601,D,41800,2025-03-17
85711,,C,0,2025-03-20
5392,3333,D,16163,2025-03-17
134228,3535,D,19072,2025-03-23
105522,3107,D,3532,2025-03-20
132079,,C,233821,2025-03-22
151646,3827,D,56902,2025-03-20
154029,,C,0,2025-03-23
174894,3826,D,29289,2025-03-21
13220,3270,X,25762,2025-03-20
140368,3532,D,27382,2025-03-17
168907,3973,D,22110,2025-03-20
25378,3635,D,21789,2025-03-19
98294,3973,D,39210,2025-03-22
3877,3378,D,38245,2025-03-23
59948,,C,4644,2025-03-21
72898,,C,5288,2025-03-23
114496,3104,D,28585,2025-03-19
105622,3780,D,5222,2025-03-18
45162,,C,2819,2025-03-19
122683,3990,D,45272,2025-03-23
84983,3023,D,35797,2025-03-23
100179,3914,D,13099,2025-03-23
106214,3476,D,64183,2025-03-22
152670,,C,4300,2025-03-17
44091,3618,D,-1651,2025-03-20
53303,3871,Z,14758,2025-03-19
96636,3899,D,20369,2025-03-22
119974,3824,D,53268,2025-03-19
172425,3831,D,69315,2025-03-20
70727,3154,D,43046,2025-03-17
129819,,C,108742,2025-03-22
6004,3077,D,67618,2025-03-19
78447,3797,D,7612,2025-03-19
54014,3834,D,57846,2025-03-20
102209,3422,D,69008,2025-03-19
183836,3897,D,32160,2025-03-23
127950,,C,12790,2025-03-23
111578,3052,D,10782,2025-03-21
34882,3138,D,60726,2025-03-20
195070,3331,D,61637,2025-03-20
150201,3362,D,29365,2025-03-23
91339,3266,D,65966,2025-03-22
190471,3108,D,36421,2025-03-20
94213,,C,300232,2025-03-18
198551,3406,D,62952,2025-03-20
60426,3784,D,8135,2025-03-23
68792,3262,D,69461,2025-03-17
60881,3163,D,48242,2025-03-21
89604,,C,2808,2025-03-22
69606,3278,D,46607,2025-03-18
44916,,C,8948,2025-03-19
196800,3346,D,42340,2025-03-21
102005,3464,D,27759,2025-03-21
172543,3193,D,68559,2025-03-22
3926,,C,11323,2025-03-22
126340,3432,D,7267,2025-03-18
143435,3610,D,71557,2025-03-20
151549,3730,D,33460,2025-03-18
137015,,C,3792,2025-03-19
118611,3529,D,23154,2025-03-19
12777,3706,D,48525,2025-03-18
20124,3879,D,17062,2025-03-22
155686,3960,D,64544,2025-03-23
191086,3749,D,3296,2025-03-17
50886,3589,D,21269,2025-03-17
134106,3825,D,56086,2025-03-22
125352,3969,D,4571,2025-03-19
55125,3933,D,63623,2025-03-17
158225,,C,351410,2025-03-19
5886,3179,D,23223,2025-03-18
56992,3551,D,44803,2025-03-23
94301,3351,D,59102,2025-03-23
77679,,C,4155,2025-03-22
79901,3130,D,67297,2025-03-23
66942,3330,D,27020,2025-03-17
118216,,C,3942,2025-03-21
184512,3847,D,23311,2025-03-20
93352,3875,D,23447,2025-03-17
135498,3367,D,14399,2025-03-21
185267,3422,D,28179,2025-03-18
145978,3153,D,14000,2025-03-22
85609,3453,D,27248,2025-03-20
66814,3150,D,53350,2025-03-20
50654,,C,13956,2025-03-22
34525,,C,3102,2025-03-23
184970,3890,D,16414,2025-03-22
72856,3562,D,11372,2025-03-20
148922,3881,B,14884,2025-03-19
136105,3068,D,48814,2025-03-17
85438,,C,1314,2025-03-21
15147,3429,D,10945,2025-03-19
25238,3717,X,48766,2025-03-20
76404,3261,D,67524,2025-03-20
62831,3087,D,50752,2025-03-18
86292,3005,D,61409,2025-03-17
171694,3389,D,34547,2025-03-21
155226,3971,D,71948,2025-03-23
28980,,C,21977,2025-03-20
115398,3170,D,35497,2025-03-21
166594,,C,7881,2025-03-23
79942,,C,4404,2025-03-22
81536,3630,D,11673,2025-03-18
138168,3719,D,55839,2025-03-22
141986,3090,D,41766,2025-03-19
129125,3634,D,47489,2025-03-20
78987,3318,D,9766,2025-03-22
84042,3532,D,48714,2025-03-18
44923,3604,D,64123,2025-03-21
38635,3739,D,62012,2025-03-22
42293,,C,346785,2025-03-22
60927,3965,D,52036,2025-03-20
149307,3494,D,50423,2025-03-22
38754,,C,3499,2025-03-21
188908,3614,D,9272,2025-03-20
181007,3335,D,46545,2025-03-23
154086,,C,17362,2025-03-19
13393,,C,314328,2025-03-23
85646,3674,D,12610,2025-03-20
91344,3073,D,25255,2025-03-21
160820,,C,1079,2025-03-18
26338,3060,D,44933,2025-03-18
29788,3585,D,31100,2025-03-22
128165,3445,D,32766,2025-03-21
78502,3044,D,45445,2025-03-21
9599,3604,D,60739,2025-03-23
67503,3879,D,54113,2025-03-18
2521,,C,0,2025-03-20
129507,3204,D,58726,2025-03-20
66496,3424,D,60156,2025-03-21
95207,3532,D,51426,2025-03-23
143225,3889,D,23144,2025-03-23
46136,3018,D,13778,2025-03-22
50366,3799,D,38976,2025-03-17
2995,3884,D,73560,2025-03-23
35398,,C,1419,2025-03-23
90334,3824,D,7586,2025-03-19
6655,3424,D,69744,2025-03-17
56557,,C,13775,2025-03-22
59797,3451,D,68801,2025-03-22
60856,3618,D,24031,2025-03-23
198318,3443,D,3557,2025-03-18
156054,3810,D,7563,2025-03-19
114529,,C,4640,2025-03-20
144587,3715,Z,44516,2025-03-23
96619,,C,420666,2025-03-22
166558,3047,D,5865,2025-03-21
7248,3734,X,20758,2025-03-18
131344,3193,D,65342,2025-03-20
150155,3183,D,43732,2025-03-22
150340,3136,D,25063,2025-03-19
181156,3085,D,2599,2025-03-21
115173,,C,1523,2025-03-21
66455,,C,208232,2025-03-23
151681,3183,D,3738,2025-03-18
169859,3595,Z,34389,2025-03-21
46767,3879,D,53022,2025-03-22
90641,3165,D,44693,2025-03-22
48213,3298,D,25279,2025-03-19
160263,3169,D,25067,2025-03-18
10185,3631,B,31067,2025-03-19
135402,3623,D,47968,2025-03-23
60159,3666,D,9404,2025-03-22
98637,,C,287,2025-03-21
138778,3350,D,13450,2025-03-19
17342,3385,D,35126,2025-03-19
165109,3192,D,28594,2025-03-21
164339,3809,D,21232,2025-03-23
63277,3761,D,48562,2025-03-17
58875,3449,D,12493,2025-03-18
52880,3169,D,5986,2025-03-17
29820,3799,D,3629,2025-03-21
43806,,C,422567,2025-03-17
97187,3191,D,20472,2025-03-17
54220,3810,D,16600,2025-03-20
35204,3215,D,70534,2025-03-19
110210,3099,D,66905,2025-03-20
164910,3796,Z,21329,2025-03-23
195542,,C,2065,2025-03-19
12601,,C,3649,2025-03-22
192249,,C,3610,2025-03-18
68259,3147,D,18840,2025-03-22
172992,,C,11589,2025-03-22
30546,,C,326128,2025-03-23
196135,,C,4580,2025-03-20
141689,3381,D,63694,2025-03-22
179383,3482,D,40470,2025-03-18
52128,3121,D,67661,2025-03-22
97818,3821,D,35304,2025-03-22
77900,3803,D,24589,2025-03-23
3831,,C,4002,2025-03-21
171310,,C,265497,2025-03-20
13643,3730,D,480,2025-03-22
112296,,C,2991,2025-03-21
86093,,C,19178,2025-03-21
72166,,C,21741,2025-03-18
40735,3207,B,28971,2025-03-19
75954,3677,D,68357,2025-03-22
136781,3353,D,44742,2025-03-22
87022,3466,D,62503,2025-03-22
31149,3977,D,21780,2025-03-17
4266,,C,0,2025-03-21
57081,3673,D,8237,2025-03-19
101782,3814,D,30914,2025-03-17
81893,3587,D,7618,2025-03-19
147429,3778,D,4932,2025-03-23
88658,,C,406851,2025-03-17
176715,3846,D,19323,2025-03-22
23018,3008,D,-7062,2025-03-23
21092,3990,D,58856,2025-03-22
81715,,C,197210,2025-03-19
30189,3505,D,74783,2025-03-17
49283,,C,1046,2025-03-23
13712,3816,D,18578,2025-03-19
198522,,C,16389,2025-03-17
165297,3865,D,30052,2025-03-18
62125,3113,D,71586,2025-03-20
148431,,C,2566,2025-03-23
80590,3442,D,3992,2025-03-19
47811,3733,D,16105,2025-03-22
48600,3239,D,14117,2025-03-19
168743,3167,D,67861,2025-03-19
176312,3260,D,74610,2025-03-19
107823,,C,4559,2025-03-20
6357,3332,D,38125,2025-03-23
94436,3619,D,54863,2025-03-21
23596,,C,176528,2025-03-20
123860,,C,2703,2025-03-18
164632,3048,D,69523,2025-03-19
176175,3354,D,72961,2025-03-23
116493,3355,D,36173,2025-03-21
134722,3504,D,60536,2025-03-18
89961,3492,D,48366,2025-03-19
46689,,C,6974,2025-03-20
189355,3120,D,37768,2025-03-21
24351,3133,D,46455,2025-03-20
167832,,C,0,2025-03-21
49121,3146,D,4745,2025-03-20
75617,,C,86835,2025-03-20
149019,3877,D,34795,2025-03-23
53947,3856,D,25281,2025-03-22
136716,,C,2338,2025-03-18
105080,3866,D,67187,2025-03-21
166230,3260,D,64898,2025-03-19
138906,3427,D,14687,2025-03-23
58868,3231,D,19878,2025-03-23
26491,3773,D,12505,2025-03-17
137375,3369,D,27492,2025-03-21
89004,3883,D,46316,2025-03-18
87412,,C,0,2025-03-19
16352,3772,Z,19435,2025-03-17
184586,3856,D,16893,2025-03-20
34962,3112,D,27505,2025-03-22
144091,3296,D,68229,2025-03-21
139313,3020,D,43230,2025-03-19
135975,3744,D,34698,2025-03-23
116089,3084,D,17560,2025-03-22
164733,3814,D,39274,2025-03-17
103667,,C,6104,2025-03-22
68877,3764,D,70150,2025-03-23
157370,3061,D,34926,2025-03-18
55368,3783,D,41265,2025-03-20
92869,3328,D,13519,2025-03-22
86993,,C,2712,2025-03-21
198600,3885,D,53766,2025-03-22
84009,3542,D,62208,2025-03-18
167562,,C,387820,2025-03-17
33461,,C,17549,2025-03-20
39845,3520,D,37300,2025-03-20
99785,,C,6346,2025-03-18
145294,,C,76285,2025-03-22
34938,3206,D,41450,2025-03-18
169327,,C,2218,2025-03-20
126069,3441,D,58073,2025-03-21
167257,3197,D,12487,2025-03-23
194768,3130,D,53858,2025-03-23
32846,,C,0,2025-03-20
118586,,C,16106,2025-03-23
106268,3948,D,27867,2025-03-19
165779,3118,D,54154,2025-03-18
47968,3586,D,70078,2025-03-19
30477,3394,D,28821,2025-03-20
12832,,C,80653,2025-03-17
182612,3317,D,910,2025-03-17
76671,3315,D,72697,2025-03-23
24585,3258,D,30688,2025-03-17
108386,3171,D,2008,2025-03-21
61237,,C,2160,2025-03-18
168348,3998,D,9457,2025-03-22
86053,3705,D,26089,2025-03-21
61095,,C,149525,2025-03-23
46945,3546,D,387,2025-03-19
45137,3842,D,872,2025-03-23
110290,3848,D,34103,2025-03-23
169675,3332,D,39492,2025-03-20
113717,,C,2079,2025-03-17
159783,3423,D,48109,2025-03-20
6715,3759,D,3163,2025-03-18
3381,3401,D,17842,2025-03-19
130942,3119,D,34608,2025-03-20
174577,3492,D,6079,2025-03-20
176778,3359,D,63041,2025-03-17
91416,,C,12240,2025-03-17
179889,,C,275789,2025-03-17
197949,3237,D,51215,2025-03-18
141634,3779,D,50033,2025-03-21
127313,3378,D,16686,2025-03-20
70324,3909,D,68675,2025-03-22
34664,3868,D,36212,2025-03-17
56591,3896,D,50529,2025-03-23
195089,3356,D,57632,2025-03-17
135755,3709,D,17875,2025-03-21
101998,,C,6024,2025-03-23
52014,3118,D,7048,2025-03-22
99019,,C,21332,2025-03-20
27554,,C,286141,2025-03-18
184326,3150,D,18844,2025-03-18
14680,3386,D,-1061,2025-03-21
17730,3826,D,34065,2025-03-18
6712,3415,D,30361,2025-03-22
41193,3409,D,9510,2025-03-20
65943,,C,20299,2025-03-22
167286,,C,10016,2025-03-23
109879,,C,2522,2025-03-21
169630,3881,D,9205,2025-03-20
144437,3226,D,73567,2025-03-20
57174,3578,D,45395,2025-03-21
173258,3288,D,8703,2025-03-18
15785,3052,D,40116,2025-03-20
3262,3717,D,39944,2025-03-22
190549,,C,7981,2025-03-19
170255,,C,0,2025-03-23
162335,,C,11815,2025-03-17
94322,3523,D,50623,2025-03-22
78648,3809,D,22025,2025-03-20
28702,3997,D,12051,2025-03-20
200597,3380,D,67034,2025-03-17
178792,3344,D,43594,2025-03-23
117792,3189,D,7707,2025-03-17
136184,3591,D,68941,2025-03-22
184571,3245,D,44057,2025-03-20
2863,,C,223366,2025-03-21
43225,3567,D,20548,2025-03-20
159645,,C,420361,2025-03-23
96240,3540,D,66611,2025-03-20
