account_id,merchant_id,direction,amount_cents,txn_date
9181,3280,D,64376,2025-03-14
18121,3041,D,30046,2025-03-16
9811,3329,D,68078,2025-03-12
10157,3135,D,11538,2025-03-16
6435,3313,D,58497,2025-03-10
7145,3487,D,5687,2025-03-13
9744,3457,D,30652,2025-03-13
17958,3233,D,33644,2025-03-11
20307,,C,7651,2025-03-12
19032,3096,D,7304,2025-03-10
11024,3019,D,32279,2025-03-10
17642,3377,D,14957,2025-03-12
6431,3418,D,7044,2025-03-13
15022,,C,3668,2025-03-11
10742,3244,D,66786,2025-03-12
17303,3270,D,72072,2025-03-16
18403,3321,D,64535,2025-03-14
21038,3245,D,11280,2025-03-14
17012,3470,D,38596,2025-03-10
3775,3477,D,49327,2025-03-13
9383,3327,D,74951,2025-03-14
8692,,C,17160,2025-03-16
21872,3293,D,68932,2025-03-13
8137,,C,595,2025-03-12
6582,3134,D,12392,2025-03-11
16516,,C,263387,2025-03-10
11249,3308,D,49063,2025-03-11
20669,3214,D,9360,2025-03-13
20588,3085,D,62733,2025-03-10
19089,3490,D,55695,2025-03-10
20606,,C,14473,2025-03-14
8428,3172,D,39424,2025-03-11
11200,3370,D,29811,2025-03-15
18781,3321,D,25156,2025-03-16
20887,3445,D,47636,2025-03-15
3656,,C,2817,2025-03-11
2968,3445,D,23086,2025-03-10
3049,3111,D,53112,2025-03-12
18087,3371,D,32638,2025-03-15
6886,3160,D,8305,2025-03-11
18797,3294,D,63322,2025-03-12
4453,,C,3942,2025-03-16
11645,3373,D,18595,2025-03-16
5396,,C,5449,2025-03-15
13163,,C,95557,2025-03-14
15823,3121,D,10609,2025-03-15
10993,3301,D,51150,2025-03-11
12453,3048,D,52056,2025-03-16
13499,,C,2688,2025-03-13
18628,3224,D,21452,2025-03-15
16474,3262,D,48863,2025-03-16
17176,3063,D,23422,2025-03-15
8389,3438,D,11423,2025-03-10
2035,3341,D,64254,2025-03-13
7612,3332,D,-7186,2025-03-15
11066,3157,D,44249,2025-03-14
11510,3486,D,25784,2025-03-11
21872,,C,4201,2025-03-10
11400,3217,D,44728,2025-03-16
4874,3338,D,70946,2025-03-16
11963,3308,D,67104,2025-03-13
8338,3358,D,23485,2025-03-13
7468,3194,D,72570,2025-03-10
2840,3332,D,27234,2025-03-16
18093,3273,D,48339,2025-03-13
14666,3455,D,42606,2025-03-16
10542,3383,D,-6858,2025-03-11
5658,3114,D,17003,2025-03-12
14146,3010,D,34006,2025-03-11
12025,3386,D,31364,2025-03-10
2100,3293,D,36963,2025-03-15
16534,3119,D,12950,2025-03-16
15892,,C,1291,2025-03-12
8601,3285,D,20051,2025-03-12
17771,3493,D,9310,2025-03-16
19224,3396,D,69329,2025-03-10
17068,3336,D,31464,2025-03-15
17675,3309,D,32161,2025-03-14
9335,3387,D,26716,2025-03-15
19269,3229,D,56404,2025-03-11
15060,3268,D,69479,2025-03-14
16661,,C,3652,2025-03-11
7916,3381,D,18718,2025-03-10
21766,3427,D,30984,2025-03-11
13794,3069,D,15043,2025-03-13
18922,,C,184035,2025-03-14
11481,3091,D,46089,2025-03-15
7055,3210,D,56974,2025-03-10
16730,3207,D,57819,2025-03-11
19639,3437,D,54273,2025-03-13
21719,3247,D,9961,2025-03-13
3488,3184,D,57489,2025-03-14
20815,3459,D,74618,2025-03-12
17923,3144,D,5723,2025-03-11
6597,3199,D,15481,2025-03-15
11164,3285,D,61996,2025-03-10
19307,3275,D,35980,2025-03-13
15398,3387,D,51670,2025-03-16
2703,3205,D,31323,2025-03-10
17307,,C,7681,2025-03-12
19151,3166,D,4624,2025-03-13
11800,3432,D,29803,2025-03-10
19193,3397,D,1186,2025-03-14
18744,3220,D,56944,2025-03-10
10774,3331,D,41127,2025-03-15
4124,,C,0,2025-03-15
18490,,C,16308,2025-03-16
9396,3429,D,37730,2025-03-15
11624,3317,D,74199,2025-03-16
18367,,C,19804,2025-03-13
16067,,C,13414,2025-03-11
6842,,C,1364,2025-03-11
17606,,C,3953,2025-03-16
19614,3355,D,5172,2025-03-13
20157,3194,D,1380,2025-03-12
4306,3080,D,5012,2025-03-10
2829,,C,21049,2025-03-13
20625,3113,D,20648,2025-03-12
12448,3183,D,57264,2025-03-16
5143,,C,18566,2025-03-12
20738,3295,D,49071,2025-03-16
20482,3308,D,26193,2025-03-15
4594,3163,D,56978,2025-03-11
17782,3007,D,45873,2025-03-14
21587,3190,D,8641,2025-03-15
8838,3211,D,14776,2025-03-10
19004,3437,D,63628,2025-03-15
5706,3033,D,59525,2025-03-12
14313,,C,1977,2025-03-16
19866,3226,D,68184,2025-03-11
20518,3204,D,17789,2025-03-14
2244,3400,D,24622,2025-03-14
4449,3258,D,47177,2025-03-14
20339,3480,D,24975,2025-03-10
15383,,C,9607,2025-03-15
12681,3135,D,72402,2025-03-15
2507,3305,D,31794,2025-03-10
13574,3158,D,60269,2025-03-14
18371,,C,2685,2025-03-10
3211,3173,D,52412,2025-03-14
3550,,C,487090,2025-03-13
14824,3447,D,14264,2025-03-14
6540,3431,D,-3624,2025-03-12
14288,3441,D,49402,2025-03-12
13800,3015,D,45831,2025-03-13
13822,3330,D,48939,2025-03-14
19624,3457,D,27986,2025-03-15
10148,3299,D,12711,2025-03-16
17128,3078,D,74411,2025-03-14
12670,3446,D,20076,2025-03-16
20564,3375,D,50904,2025-03-10
2882,3071,D,59812,2025-03-16
4335,3466,D,40533,2025-03-13
7517,3042,D,13300,2025-03-11
6286,3224,D,54695,2025-03-10
16747,3099,D,72479,2025-03-16
10170,3004,D,70517,2025-03-10
7325,3128,D,64426,2025-03-11
8793,3159,D,50677,2025-03-14
7921,3264,D,58161,2025-03-11
15660,3164,D,52975,2025-03-12
3117,3383,D,43833,2025-03-14
13807,,C,2964,2025-03-14
17373,,C,486298,2025-03-16
19810,3353,D,43749,2025-03-16
3617,3493,D,63130,2025-03-13
10970,3318,D,14075,2025-03-13
19027,3447,D,15102,2025-03-16
5741,3490,D,38761,2025-03-12
21551,,C,20461,2025-03-12
15326,,C,14599,2025-03-10
11519,3439,D,41217,2025-03-13
15076,3113,D,65324,2025-03-15
21808,3318,D,46262,2025-03-16
9492,,C,194458,2025-03-14
7932,3095,D,50064,2025-03-16
12150,3315,D,14218,2025-03-13
14614,,C,133975,2025-03-14
3960,3338,D,49127,2025-03-13
13822,,C,93025,2025-03-16
5726,3418,D,14422,2025-03-15
18606,,C,16558,2025-03-13
8273,3229,D,22488,2025-03-12
5613,3248,D,49941,2025-03-15
15347,3286,D,21134,2025-03-10
19127,3486,D,35930,2025-03-11
12293,3357,D,65056,2025-03-15
12075,,C,0,2025-03-12
8400,3313,D,62578,2025-03-13
17962,3178,D,53489,2025-03-11
3821,3198,D,16445,2025-03-12
10603,3077,D,43196,2025-03-14
12364,,C,186682,2025-03-10
11483,3054,D,48482,2025-03-14
12200,3281,D,33012,2025-03-11
4856,3344,D,59268,2025-03-10
14473,3129,D,15475,2025-03-10
10043,3253,D,45915,2025-03-12
13778,,C,21087,2025-03-16
11791,,C,90157,2025-03-13
18965,3139,D,1044,2025-03-11
4350,3323,D,64508,2025-03-15
17957,3057,D,49165,2025-03-14
11801,3463,D,45295,2025-03-13
11168,3299,D,47173,2025-03-10
17937,,C,3242,2025-03-12
21490,3202,D,55981,2025-03-10
3626,3274,D,33817,2025-03-15
4248,3196,D,70994,2025-03-11
7568,3101,D,3140,2025-03-12
2573,,C,11214,2025-03-16
2225,3194,D,438,2025-03-12
3560,3262,D,11063,2025-03-12
3729,3015,D,23345,2025-03-16
6546,3414,D,59997,2025-03-13
9274,3427,D,56031,2025-03-11
8801,,C,126620,2025-03-14
9662,3183,D,27735,2025-03-12
13995,,C,186407,2025-03-12
8856,3493,D,73937,2025-03-16
14097,3050,D,25624,2025-03-13
21249,3223,D,38894,2025-03-15
4030,3367,D,3442,2025-03-11
7123,3240,D,33557,2025-03-14
9942,,C,110006,2025-03-10
4917,3360,D,26329,2025-03-16
3619,3499,D,20598,2025-03-13
7680,3220,D,5437,2025-03-15
20848,3338,D,24106,2025-03-10
13797,3436,D,60720,2025-03-11
21560,,C,19780,2025-03-14
4091,,C,16813,2025-03-14
16589,3235,D,46678,2025-03-12
18873,,C,17812,2025-03-13
15365,3217,D,45589,2025-03-11
2107,3041,D,22074,2025-03-16
18903,3253,D,46818,2025-03-11
10577,3092,D,9759,2025-03-16
13004,3148,D,43556,2025-03-12
18597,3270,D,30386,2025-03-16
8561,3288,D,16771,2025-03-14
9050,3019,D,25304,2025-03-12
13129,3089,D,8497,2025-03-12
11389,,C,464058,2025-03-12
20810,3328,D,74165,2025-03-16
10381,3241,D,13470,2025-03-16
5454,3009,D,71605,2025-03-12
8991,,C,479524,2025-03-10
13084,3493,D,47730,2025-03-10
15682,3306,D,67212,2025-03-10
13636,,C,185981,2025-03-11
6361,3212,D,16826,2025-03-11
17559,3055,D,44150,2025-03-10
14871,3251,D,71345,2025-03-15
3057,3393,D,10382,2025-03-16
21842,3052,D,27370,2025-03-15
8413,3465,D,23023,2025-03-11
13644,,C,3495,2025-03-15
14678,,C,481199,2025-03-15
16564,3043,D,74492,2025-03-10
19964,3052,D,46500,2025-03-13
20324,,C,3680,2025-03-12
7969,3450,D,28315,2025-03-16
21113,,C,1476,2025-03-12
14225,,C,16784,2025-03-14
20662,3293,D,74314,2025-03-13
20662,3331,D,16265,2025-03-11
17078,3140,D,51057,2025-03-15
4736,3307,D,1250,2025-03-10
13038,,C,2777,2025-03-10
16847,3108,D,43777,2025-03-16
3123,3067,D,66251,2025-03-11
15383,3493,D,57048,2025-03-16
19467,3189,D,70792,2025-03-14
4913,3198,D,21276,2025-03-16
15275,3182,D,11140,2025-03-10
17128,3106,D,52866,2025-03-12
8585,3041,D,2486,2025-03-15
3481,3478,D,26957,2025-03-12
6716,3237,D,43424,2025-03-15
19885,3297,D,43441,2025-03-14
8195,3170,D,68441,2025-03-14
8172,3052,D,34407,2025-03-12
5324,3087,D,45400,2025-03-14
16197,3024,D,55708,2025-03-15
18784,3056,D,72393,2025-03-11
20817,,C,427780,2025-03-10
5403,3150,D,379,2025-03-12
2468,3341,D,10480,2025-03-12
10938,3367,D,21274,2025-03-15
15587,3131,D,9558,2025-03-14
16819,3070,D,42078,2025-03-11
20839,3379,D,23470,2025-03-15
15037,3007,D,38010,2025-03-12
4742,3233,D,37216,2025-03-11
9776,,C,3378,2025-03-15
16818,3407,D,56789,2025-03-15
5208,,C,337353,2025-03-14
14589,3200,D,16212,2025-03-11
19594,3021,D,64091,2025-03-12
17337,3301,D,2106,2025-03-10
5327,3426,D,41801,2025-03-14
8987,3121,D,15474,2025-03-14
13479,3459,D,26812,2025-03-13
19413,3200,D,6841,2025-03-11
17683,3472,D,45396,2025-03-12
8499,3240,D,11426,2025-03-14
12595,3118,D,31573,2025-03-13
8107,,C,13543,2025-03-11
4201,3098,D,31018,2025-03-12
21492,3213,D,66049,2025-03-10
11868,3081,D,18583,2025-03-11
14058,,C,244,2025-03-13
12197,3355,D,74600,2025-03-16
14484,3328,D,45007,2025-03-10
16160,3255,D,11628,2025-03-11
8415,3169,D,11040,2025-03-11
8022,3264,D,17882,2025-03-15
9089,3426,D,40574,2025-03-11
21517,3229,D,74565,2025-03-14
15315,3182,D,57526,2025-03-11
9249,3178,D,23205,2025-03-13
14700,3151,D,954,2025-03-10
4501,,C,219588,2025-03-13
8697,3005,D,59416,2025-03-12
8450,,C,0,2025-03-12
8212,,C,391175,2025-03-11
13346,,C,115729,2025-03-12
7477,3238,D,20126,2025-03-16
15312,3485,D,34375,2025-03-15
14699,3250,D,54911,2025-03-15
16205,3246,D,40178,2025-03-14
8093,3198,D,67447,2025-03-13
4917,,C,412240,2025-03-13
20028,3486,D,17773,2025-03-11
7604,3329,D,54761,2025-03-16
20569,,C,2529,2025-03-15
13529,3062,D,40495,2025-03-12
6037,3500,D,54600,2025-03-15
11279,3299,D,42866,2025-03-15
15721,,C,1391,2025-03-15
4348,3158,D,11192,2025-03-13
14535,,C,0,2025-03-16
7562,3318,D,25002,2025-03-10
16805,3271,D,6125,2025-03-11
3419,3217,D,74608,2025-03-14
9294,3147,D,63360,2025-03-10
4333,3041,D,24218,2025-03-15
6554,3463,D,30817,2025-03-10
13883,3327,D,43426,2025-03-16
6565,,C,360661,2025-03-15
8707,,C,177151,2025-03-13
13776,3035,D,13936,2025-03-11
21090,3255,D,61650,2025-03-15
16999,3309,D,20722,2025-03-16
16340,3483,D,70020,2025-03-13
20067,3366,D,38510,2025-03-16
15373,3169,D,13738,2025-03-11
18679,3193,D,44508,2025-03-12
15204,,C,3230,2025-03-13
20255,3326,D,39259,2025-03-10
21255,3259,D,57646,2025-03-16
18841,3041,D,8351,2025-03-11
18965,3140,D,-3894,2025-03-11
11489,,C,94128,2025-03-15
16353,3303,D,53867,2025-03-16
13063,,C,2390,2025-03-11
9834,3434,D,22488,2025-03-12
7443,3293,D,73297,2025-03-13
19043,,C,197309,2025-03-15
14379,,C,360327,2025-03-16
19244,3393,D,43412,2025-03-12
16020,3120,D,17495,2025-03-16
2458,,C,4054,2025-03-11
17593,,C,6201,2025-03-15
6004,3368,D,42869,2025-03-16
19501,3108,D,69094,2025-03-11
12317,3253,D,67867,2025-03-12
11270,,C,10110,2025-03-10
5487,3422,D,25012,2025-03-16
5293,3398,D,7813,2025-03-11
13090,3267,D,44787,2025-03-11
14047,,C,325592,2025-03-15
8270,,C,13147,2025-03-10
18692,3084,D,66979,2025-03-15
3577,,C,0,2025-03-14
9941,,C,226473,2025-03-14
3608,3074,D,59474,2025-03-13
17177,3271,D,72812,2025-03-10
17070,3491,D,11848,2025-03-14
19426,3118,D,40361,2025-03-14
3498,3179,D,11728,2025-03-13
10373,3243,D,30586,2025-03-10
8055,3265,D,21675,2025-03-10
11768,3430,D,67100,2025-03-10
5027,3426,D,39538,2025-03-11
11686,3159,D,50142,2025-03-15
11722,3076,D,43045,2025-03-14
2515,3390,D,2890,2025-03-14
9409,3127,D,36375,2025-03-10
5408,,C,0,2025-03-12
8492,3323,D,5838,2025-03-14
14786,3037,D,62583,2025-03-11
14706,3351,D,52782,2025-03-10
12185,3408,D,70678,2025-03-14
3015,3477,D,68546,2025-03-15
19147,3471,D,9387,2025-03-13
14885,3310,D,18409,2025-03-14
10392,3029,D,42903,2025-03-11
12129,3256,D,60551,2025-03-12
20701,3210,D,25794,2025-03-11
21101,,C,162,2025-03-15
5589,3245,D,20753,2025-03-12
2937,3033,D,57624,2025-03-16
19270,3472,D,49369,2025-03-10
19877,,C,4644,2025-03-11
10199,3373,D,6784,2025-03-11
14000,3356,D,59947,2025-03-16
15649,3163,D,50991,2025-03-10
11119,3052,D,56249,2025-03-12
5118,3172,D,60181,2025-03-12
4725,,C,481059,2025-03-16
2580,3355,Z,41125,2025-03-13
14034,,C,4118,2025-03-14
15412,3094,D,47487,2025-03-14
17088,,C,270740,2025-03-15
9788,3097,D,45610,2025-03-15
18819,3331,D,33936,2025-03-16
4149,3259,D,56607,2025-03-14
18926,3380,D,25158,2025-03-15
8690,,C,0,2025-03-16
21757,,C,17252,2025-03-12
2110,3034,D,31615,2025-03-11
9118,3005,D,74168,2025-03-11
18056,,C,2923,2025-03-10
20588,3339,D,2183,2025-03-12
13114,,C,276834,2025-03-10
3222,3345,D,6187,2025-03-16
17105,,C,435588,2025-03-14
4229,3399,D,14703,2025-03-12
15762,3452,D,35059,2025-03-14
6361,,C,264207,2025-03-14
16585,3344,D,62361,2025-03-13
12430,3095,D,53976,2025-03-10
11803,3478,D,23682,2025-03-15
10915,,C,3885,2025-03-15
10677,3050,D,18221,2025-03-14
16571,,C,16476,2025-03-12
17483,3173,D,44398,2025-03-10
11677,,C,758,2025-03-10
19586,3273,D,50622,2025-03-15
14059,3443,D,3374,2025-03-13
20908,3103,D,68985,2025-03-10
4645,3153,D,22151,2025-03-13
19628,3440,D,40687,2025-03-10
7717,3280,D,9951,2025-03-11
7797,,C,0,2025-03-12
8424,3408,D,46986,2025-03-12
9067,3211,D,21406,2025-03-16
18435,3339,D,74872,2025-03-13
11723,3159,D,52105,2025-03-10
10160,3494,D,23514,2025-03-15
3377,3444,D,42289,2025-03-16
15717,3053,D,63955,2025-03-12
3876,3401,D,61999,2025-03-13
4490,3356,D,74959,2025-03-14
18416,3433,D,36659,2025-03-14
2629,,C,362839,2025-03-13
13505,3207,D,21463,2025-03-10
4260,3030,D,4513,2025-03-12
21345,3499,D,45114,2025-03-11
10416,3153,D,36037,2025-03-12
14526,3349,D,31326,2025-03-10
16708,3459,D,20597,2025-03-10
8141,,C,6366,2025-03-13
20395,,C,19495,2025-03-12
9433,,C,3314,2025-03-11
16956,3095,D,730,2025-03-15
11150,,C,322322,2025-03-15
17782,3470,D,48027,2025-03-11
10880,3479,D,49368,2025-03-13
8103,3142,D,15403,2025-03-13
15716,3333,D,73703,2025-03-16
3156,3455,D,63894,2025-03-14
11365,3224,D,45256,2025-03-13
19995,3191,D,51804,2025-03-14
21064,,C,10077,2025-03-16
6176,3434,D,73433,2025-03-14
8016,3342,D,68437,2025-03-12
5535,3045,D,72290,2025-03-13
10507,3322,D,9007,2025-03-13
17900,3226,D,39497,2025-03-12
21143,3229,D,10238,2025-03-13
16380,3437,D,23569,2025-03-10
15703,3496,D,7278,2025-03-13
19103,3343,D,50171,2025-03-16
7726,3488,D,1300,2025-03-13
12631,,C,18530,2025-03-12
8857,,C,187293,2025-03-11
5713,3178,D,30602,2025-03-14
4351,3347,D,30697,2025-03-10
18444,3329,D,63576,2025-03-15
16096,3339,D,66816,2025-03-14
10306,,C,278956,2025-03-13
13467,3291,X,40344,2025-03-13
12970,,C,243772,2025-03-13
10617,3198,D,49128,2025-03-13
21697,3185,D,63842,2025-03-12
8412,3471,D,41671,2025-03-14
2187,3482,D,23680,2025-03-10
6075,3043,D,28190,2025-03-11
6690,,C,93129,2025-03-15
10324,3227,D,41393,2025-03-10
17922,3127,D,38125,2025-03-16
7914,,C,170003,2025-03-15
4173,3282,D,31694,2025-03-11
10607,3320,D,67933,2025-03-13
2326,3269,D,35691,2025-03-11
18294,3106,D,18215,2025-03-13
12343,3262,D,35866,2025-03-14
5508,,C,389639,2025-03-16
14858,3435,D,68941,2025-03-15
2954,3309,D,8132,2025-03-12
20798,3153,D,61359,2025-03-13
15654,,C,14948,2025-03-14
19430,3473,D,74312,2025-03-15
10769,,C,190463,2025-03-14
11180,3408,D,18422,2025-03-10
7661,3235,D,40170,2025-03-15
3452,3302,D,67690,2025-03-14
3248,,C,2895,2025-03-10
18640,3182,D,10358,2025-03-10
12640,3149,D,14278,2025-03-11
9535,3251,D,1129,2025-03-15
16812,3256,D,62504,2025-03-10
3516,,C,1397,2025-03-12
17214,3261,D,37709,2025-03-13
10408,3451,D,69822,2025-03-11
9184,3040,D,8208,2025-03-12
9153,3119,D,71502,2025-03-16
9953,3229,D,57072,2025-03-15
19957,3176,D,70624,2025-03-13
11098,3391,D,44831,2025-03-11
6867,3071,D,35677,2025-03-14
4620,,C,3095,2025-03-11
7519,,C,7750,2025-03-14
12809,,C,1679,2025-03-14
8110,3431,D,39438,2025-03-10
11845,3377,D,61559,2025-03-12
4275,3053,D,30319,2025-03-12
15606,3410,D,69099,2025-03-16
3360,,C,10780,2025-03-16
16066,3454,D,30355,2025-03-16
19313,3147,D,48751,2025-03-14
2412,,C,469596,2025-03-14
18497,3365,D,62520,2025-03-16
17518,3180,D,4617,2025-03-11
21856,3080,D,51069,2025-03-16
7669,3121,D,72162,2025-03-12
18918,,C,18935,2025-03-16
12079,3292,D,64801,2025-03-11
12253,3297,D,446,2025-03-10
20455,3421,D,53143,2025-03-15
9854,3177,D,54370,2025-03-15
2873,3089,D,9687,2025-03-11
18672,3242,D,803,2025-03-10
19616,,C,123402,2025-03-15
3394,3278,D,30906,2025-03-12
3616,3271,D,74974,2025-03-14
4323,3435,D,58687,2025-03-14
5020,,C,199950,2025-03-10
20523,3315,D,13157,2025-03-12
20604,3023,D,51502,2025-03-16
18873,3272,D,65984,2025-03-13
3270,3094,D,61028,2025-03-12
13416,,C,6037,2025-03-11
8529,3065,D,60788,2025-03-10
13452,,C,821,2025-03-16
12288,3221,D,39392,2025-03-13
14995,3396,D,33437,2025-03-13
11112,3085,D,66294,2025-03-13
2443,3429,D,-1798,2025-03-12
10622,3098,D,58734,2025-03-11
2565,3389,D,62320,2025-03-14
7913,,C,4541,2025-03-11
7389,3329,D,18618,2025-03-11
10801,3169,D,5920,2025-03-16
18182,,C,3883,2025-03-10
3387,3358,D,6714,2025-03-13
21611,,C,0,2025-03-10
14492,,C,22106,2025-03-10
8754,3491,D,39602,2025-03-14
3839,,C,4923,2025-03-14
9383,3045,D,42047,2025-03-15
19227,3025,D,2572,2025-03-15
13091,3236,D,43156,2025-03-14
18678,3476,D,29377,2025-03-10
8311,,C,2776,2025-03-15
12476,3009,D,13915,2025-03-12
10014,3260,D,48186,2025-03-15
5577,3282,D,40562,2025-03-15
15204,,C,10169,2025-03-11
16707,3128,D,30055,2025-03-10
4189,3025,D,55443,2025-03-16
11651,,C,24733,2025-03-12
4590,3322,D,5089,2025-03-10
17745,3240,D,41197,2025-03-14
21591,3311,D,134,2025-03-13
18563,3223,D,50983,2025-03-13
15204,3443,D,13250,2025-03-10
8124,3282,D,17095,2025-03-10
17756,,C,17471,2025-03-16
2733,3300,D,64724,2025-03-11
14368,,C,2245,2025-03-12
21391,,C,873,2025-03-16
12479,3332,D,51833,2025-03-15
12393,3338,D,36126,2025-03-14
11168,3342,D,22327,2025-03-16
20606,3457,D,20176,2025-03-11
9885,3028,D,1521,2025-03-12
3936,3340,D,72423,2025-03-11
10049,3131,D,38090,2025-03-16
3285,3260,D,67960,2025-03-14
20269,3469,D,71708,2025-03-12
8109,3226,D,21541,2025-03-11
16500,3260,D,27586,2025-03-13
8158,3071,D,65890,2025-03-12
17527,,C,3802,2025-03-10
3425,3090,D,7082,2025-03-10
18322,3160,D,41957,2025-03-13
17524,3321,D,8796,2025-03-13
2589,3406,D,8248,2025-03-14
4957,3117,D,31399,2025-03-10
7522,3370,D,15492,2025-03-10
10365,3469,D,1152,2025-03-12
10102,3428,D,74905,2025-03-10
20304,3443,D,10325,2025-03-11
6826,3137,D,37925,2025-03-14
11470,3166,D,49568,2025-03-11
12167,3219,D,73615,2025-03-10
19870,3382,D,25798,2025-03-14
16521,3159,D,63982,2025-03-11
21352,3054,D,38307,2025-03-10
5890,3309,D,24364,2025-03-14
18742,3404,D,29490,2025-03-15
14317,3178,D,55420,2025-03-11
21027,3194,D,71331,2025-03-10
21015,3061,D,50567,2025-03-10
7172,3374,D,60074,2025-03-15
18462,,C,3576,2025-03-16
11714,3475,D,70751,2025-03-16
16743,3227,D,42010,2025-03-15
16211,3247,D,28141,2025-03-14
18613,3009,D,5242,2025-03-15
15484,3269,D,17546,2025-03-13
17564,3121,D,29457,2025-03-11
11258,3354,D,12333,2025-03-14
20429,3257,D,53097,2025-03-15
10058,,C,18846,2025-03-16
13777,3080,D,10763,2025-03-16
6434,3035,D,32677,2025-03-13
18842,,C,0,2025-03-11
7488,3410,D,66673,2025-03-16
7126,3302,D,45518,2025-03-14
18382,3204,D,28672,2025-03-12
18324,3417,D,4278,2025-03-10
4243,3427,D,1430,2025-03-13
